mot,total,jours_actifs,n_medias
catholiques,83028,6699,36
lorsqu'ils,112930,6765,36
drapeau,185734,6775,36
électorales,90468,6691,36
nantes,1035869,6798,36
positive,204258,6794,36
gérer,408643,6802,36
aimé,230321,6800,36
mexique,200233,6776,36
exception,89411,6744,36
partisan,43755,6586,36
pèse,141452,6778,36
asie,137483,6753,36
abandonner,75880,6764,36
pari,208513,6795,36
verser,164984,6771,36
guide,289469,6786,36
forment,93376,6740,36
agent,279845,6791,36
regarde,198666,6799,36
william,242719,6777,36
biais,191286,6784,36
pensait,142897,6796,36
préoccupation,81988,6731,36
larges,76555,6693,36
l'hiver,226088,6774,36
l'habitude,180189,6790,36
terminer,270187,6798,36
identité,176216,6787,36
dira,90673,6757,36
lentement,66378,6731,36
conséquent,133990,6772,36
l'ai,297806,6801,36
civiles,141722,6734,36
échoué,110468,6781,36
l'univers,227169,6785,36
considération,58173,6622,36
témoignent,105143,6741,36
baissé,172544,6791,36
d'investissement,314892,6780,36
l'afp,1087144,6804,36
doublé,237325,6804,36
lecteur,103168,6751,36
micro,313001,6799,36
régimes,83610,6625,36
répondant,91919,6742,36
péril,97011,6715,36
maréchal,117390,6603,36
précisions,84079,6737,36
essentiels,102284,6619,36
baisser,263608,6799,36
portugal,219493,6778,36
dangers,86575,6727,36
écrivain,112109,6762,36
poète,95822,6719,36
vrais,113958,6773,36
complexes,111719,6742,36
croient,63595,6733,36
municipalité,795546,6775,36
l'identité,186243,6789,36
jugés,139455,6747,36
vallée,345181,6780,36
essayé,194643,6800,36
adhérents,603304,6762,36
sûrement,165673,6794,36
soumise,77618,6695,36
abus,129267,6715,36
super,493379,6802,36
spéciaux,78665,6732,36
complicité,164268,6774,36
exemplaires,134106,6776,36
l'aviation,88476,6619,36
contrainte,144377,6768,36
avancé,164013,6780,36
apprendre,279959,6787,36
fou,229624,6796,36
pape,278047,6793,36
pourcentage,83276,6721,36
vieilles,116482,6764,36
tutelle,67281,6659,36
réagi,339639,6802,36
israéliens,137371,6615,36
portait,143316,6786,36
s'exprimer,192068,6789,36
hôpitaux,222028,6753,36
l'atlantique,114528,6769,36
bulletin,131699,6727,36
origines,130629,6765,36
recourir,68223,6662,36
l'intermédiaire,92943,6773,36
restant,161495,6788,36
annoncer,144919,6790,36
consultations,97486,6699,36
josé,187731,6803,36
traditionnelles,133940,6754,36
ampleur,109872,6756,36
contrepartie,86391,6738,36
l'assassinat,90123,6668,36
miracle,104291,6787,36
mépris,72754,6685,36
conquête,110481,6769,36
appliquée,73124,6685,36
conventions,60658,6629,36
spécialisée,283945,6787,36
séances,416207,6787,36
contemporaine,114651,6753,36
fo,148768,6580,36
carrés,134071,6741,36
culte,158360,6778,36
défenseur,281700,6804,36
restée,147971,6776,36
présentées,121227,6739,36
fermeté,70098,6649,36
emporté,146336,6792,36
clés,241615,6795,36
l'américain,153145,6799,36
jaune,376068,6797,36
l'autorisation,111067,6725,36
traits,73838,6712,36
figures,150990,6773,36
incapable,85216,6789,36
venues,187806,6774,36
aériennes,132980,6726,36
patrons,144520,6771,36
rétablissement,72170,6596,36
transmis,164546,6770,36
s'inscrit,244038,6776,36
francis,252530,6794,36
divisions,78754,6712,36
durer,197474,6792,36
contradiction,42857,6576,36
confiée,182030,6780,36
israélienne,191838,6681,36
lot,538028,6793,36
prouve,92125,6778,36
désaccord,72665,6687,36
l'aube,158877,6775,36
rapprocher,138679,6779,36
soldat,117626,6771,36
médical,290267,6785,36
restaurant,649601,6795,36
d'amérique,84813,6723,36
observé,130927,6757,36
d'avril,153555,6729,36
savons,137266,6770,36
transformé,171969,6785,36
administratives,125286,6701,36
maritimes,222033,6773,36
l'approche,181740,6791,36
idéal,188438,6783,36
traite,107867,6750,36
grosses,213356,6799,36
d'emplois,195482,6772,36
champions,601126,6802,36
entretenu,74422,6715,36
croissant,88639,6751,36
stocks,145737,6717,36
métro,220253,6786,36
profité,304454,6804,36
instruments,137798,6745,36
ignore,61677,6715,36
parfait,227314,6802,36
fiscales,126819,6714,36
dégradation,151919,6760,36
actionnaires,204161,6734,36
saisie,127485,6731,36
fonctionne,272844,6788,36
qu'ont,78954,6731,36
magistrat,165289,6745,36
reconstruction,129356,6735,36
compétences,369975,6772,36
d'accueil,447857,6790,36
légende,213743,6789,36
l'acte,138524,6751,36
km,2168219,6804,36
exercer,81866,6701,36
opposants,171956,6764,36
prétend,50349,6679,36
fournit,87224,6712,36
néo,116927,6759,36
âgés,347501,6794,36
l'exécution,52477,6494,36
ateliers,808144,6771,36
violents,140245,6759,36
écho,124579,6757,36
pc,116352,6723,36
l'équipement,79278,6693,36
intervenu,74501,6723,36
autorisés,106206,6713,36
servent,103650,6754,36
gravement,97019,6766,36
exprimer,108001,6752,36
traditions,105342,6699,36
socialisme,24645,5696,35
simultanément,59072,6650,36
souhaitait,151602,6794,36
efficacité,123898,6756,36
formules,61213,6668,36
facilité,105078,6764,36
franchi,154540,6788,36
poésie,172362,6754,36
engager,97763,6738,36
rennes,785916,6804,36
survie,137970,6762,36
fruit,204330,6779,36
semestre,217266,6750,36
atomique,47753,6250,36
d'amour,215453,6792,36
opinions,57201,6607,36
d'application,63641,6604,36
grenoble,175004,6789,36
brève,50364,6647,36
craintes,114667,6759,36
leçons,94368,6764,36
constat,297776,6794,36
sondage,258238,6796,36
hectares,249932,6762,36
progressive,92010,6661,36
écrivait,56662,6635,36
vais,557935,6803,36
s'installer,221205,6789,36
extérieurs,122400,6730,36
maintient,107692,6778,36
colonnes,188360,6798,36
communications,66201,6581,36
adultes,640585,6781,36
liban,155282,6663,36
médias,715606,6804,36
revoir,274514,6796,36
prenait,139565,6803,36
comparable,73496,6718,36
dictature,61851,6636,36
couvrir,133067,6756,36
radicaux,59800,6562,36
préférence,84688,6747,36
ordinaire,89902,6741,36
attirer,177929,6778,36
excellent,162011,6792,36
musiciens,429438,6784,36
suédois,122510,6770,36
prédécesseur,106455,6746,36
consacrés,71830,6700,36
réussit,93661,6778,36
priori,156206,6793,36
aides,356534,6777,36
arrivent,226252,6787,36
indien,116417,6771,36
profondes,64376,6672,36
déroule,264905,6783,36
défilé,312759,6777,36
l'arrestation,75514,6642,36
soutenue,149547,6779,36
d'août,180790,6750,36
assis,146819,6784,36
pyrénées,447341,6784,36
neuvième,73731,6708,36
manuel,390238,6790,36
résulte,51344,6565,36
diplomate,73051,6701,36
endroit,286631,6790,36
réalisées,224653,6767,36
l'immense,89455,6729,36
fermement,93785,6736,36
garçons,376371,6790,36
l'exécutif,262666,6718,36
rompre,73822,6727,36
fameuse,116605,6775,36
contient,90936,6708,36
jury,330193,6783,36
imposée,129530,6783,36
communs,96393,6723,36
rendra,109743,6763,36
charte,143518,6711,36
l'aménagement,249942,6739,36
apparu,113223,6762,36
secondaire,90280,6700,36
sncf,433748,6789,36
gardes,116160,6768,36
désert,123736,6773,36
travaillant,130444,6765,36
s'engage,128749,6752,36
couvre,168450,6742,36
craignent,90209,6741,36
violent,166684,6774,36
buts,698455,6804,36
poche,204103,6790,36
synthèse,82474,6700,36
plafond,164125,6743,36
univers,253477,6778,36
tunisie,138306,6672,36
rapporté,206387,6799,36
continuité,204329,6774,36
révéler,106066,6767,36
réalisateur,340075,6797,36
doté,166776,6782,36
vols,333506,6781,36
argument,86204,6733,36
luc,729466,6799,36
spécialisés,118329,6745,36
parvenu,103688,6789,36
précises,86612,6729,36
extérieures,90268,6673,36
caché,136420,6778,36
cible,279760,6802,36
clôture,248045,6792,36
atmosphère,73232,6712,36
attentat,124504,6667,36
rappelons,123682,6739,36
éclaté,107794,6777,36
bibliothèque,368108,6761,36
récupérer,327185,6797,36
mixte,211216,6756,36
espagnols,119974,6784,36
provenant,108207,6739,36
conteste,104306,6745,36
l'iran,298372,6770,36
circuit,478467,6803,36
fiction,181644,6768,36
argent,184804,6789,36
entouré,158405,6775,36
juridiques,89650,6659,36
fais,384463,6804,36
naguère,16271,5697,36
l'indice,214933,6597,36
familial,305216,6787,36
ultime,152670,6797,36
vêtements,376383,6787,36
progresser,189289,6782,36
collègue,157025,6756,36
réagir,226053,6800,36
prononcée,80061,6687,36
foyers,224973,6762,36
initialement,256464,6787,36
capitales,43669,6559,36
tentation,56402,6703,36
d'agir,108265,6732,36
traduire,73433,6718,36
l'égalité,150508,6732,36
réception,281240,6791,36
joueur,899588,6804,36
rassembler,175882,6777,36
suspendu,210685,6792,36
qualifiés,153412,6775,36
contrôles,241207,6766,36
véritablement,92487,6777,36
spectacles,386130,6775,36
présidée,127993,6746,36
inter,179535,6780,36
rémunération,238135,6735,36
affronter,176774,6795,36
japonaise,116345,6739,36
renaissance,167770,6742,36
serge,313716,6787,36
confie,715431,6802,36
l'attente,157781,6776,36
entraîne,122004,6755,36
mauvaises,139807,6792,36
puissants,81118,6749,36
diplomates,50661,6415,36
d'arrêt,210897,6781,36
reuter,960,629,32
peter,154424,6786,36
magnifique,287217,6802,36
voyait,121637,6799,36
achevé,89046,6763,36
étonnant,105543,6777,36
sûreté,135689,6685,36
caractéristiques,99727,6706,36
épisode,278702,6789,36
d'air,217346,6787,36
instances,107047,6736,36
connaissances,172684,6745,36
quotidiens,99242,6739,36
donnera,151814,6770,36
compatriotes,60033,6708,36
originale,169632,6769,36
sérieuses,55889,6703,36
monopole,45912,6538,36
cultures,174271,6778,36
évoquer,145877,6786,36
disponible,468517,6802,36
examiné,73491,6644,36
iii,147873,6689,36
golfe,170843,6781,36
comités,81252,6691,36
gamme,332855,6774,36
attendue,243652,6792,36
courses,511688,6789,36
inconnu,108460,6760,36
motion,117265,6548,36
l'écran,171655,6769,36
payés,96082,6754,36
distinction,92167,6724,36
néerlandais,155628,6796,36
l'immédiat,78118,6720,36
agences,184308,6777,36
grandeur,74194,6698,36
l'impôt,143331,6655,36
brigade,293376,6773,36
s'apprête,159610,6793,36
idéologique,60484,6584,35
continué,158898,6766,36
galerie,244027,6773,36
n'étant,88862,6760,36
salut,72519,6720,36
exprime,63907,6644,36
acheté,197278,6784,36
passait,131512,6798,36
d'allemagne,54351,6663,36
mondiaux,186351,6791,36
cuisine,572031,6782,36
étudié,92828,6715,36
folie,151704,6792,36
traditionnellement,93979,6767,36
expliquent,187279,6768,36
tendre,124977,6772,36
mobile,367199,6789,36
réaliste,77921,6764,36
répondent,103330,6738,36
sympathie,42975,6625,36
censure,121878,6577,36
animaux,519803,6774,36
montpellier,594122,6797,36
appelée,127985,6746,36
eau,310667,6773,36
essai,301817,6794,36
contenter,89499,6785,36
investi,232993,6792,36
contradictoires,40706,6521,36
impression,74681,6756,36
criminelle,171017,6766,36
nez,212632,6793,36
attendait,125449,6789,36
danemark,128836,6694,36
inférieure,83053,6695,36
d'économie,106271,6738,36
messages,293134,6777,36
d'ajouter,213492,6790,36
illustre,104563,6739,36
issus,292485,6792,36
patronat,70363,6231,35
commente,272306,6790,36
contemporain,154492,6773,36
avenue,283382,6760,36
appartiennent,54314,6680,36
protestations,36430,6346,36
charbon,109252,6637,36
parlait,91358,6755,36
présidente,1291659,6801,36
stations,202405,6743,36
défini,77261,6677,36
navires,178500,6676,36
publiées,108854,6690,36
modes,137363,6752,36
stable,264235,6776,36
rapporteur,78239,6386,36
exemplaire,106653,6758,36
dépôts,138533,6729,36
avancée,131990,6773,36
chirac,152494,6768,36
trouvera,75462,6703,36
anne,763544,6801,36
sensibilité,101096,6759,36
ingénieurs,84699,6682,36
émotion,169067,6765,36
henry,157508,6792,36
corse,261939,6768,36
troupe,266190,6753,36
prévenu,468768,6801,36
minuit,291366,6782,36
l'équivalent,134857,6761,36
réservée,131607,6757,36
ambition,172069,6779,36
trouble,112571,6758,36
l'offensive,93873,6711,36
ménage,133341,6773,36
s'inquiète,118074,6770,36
l'élaboration,79447,6695,36
figaro,383052,6797,36
l'accueil,453516,6775,36
décisif,129605,6794,36
réalise,239209,6797,36
naître,88097,6727,36
supporter,129058,6774,36
appliqué,79266,6735,36
faillite,109651,6755,36
dîner,162988,6776,36
l'extension,108657,6691,36
fidélité,88239,6723,36
issu,179043,6785,36
décennies,264981,6781,36
obtenus,60861,6677,36
sec,179022,6789,36
discrétion,75874,6750,36
d'hier,120933,6766,36
suffisante,70437,6729,36
formidable,172979,6796,36
prolonger,149146,6788,36
effectuer,214820,6788,36
algérien,71746,6497,36
obtient,133447,6767,36
ordonné,114183,6751,36
rassurer,177039,6793,36
environs,199354,6746,36
réplique,95483,6769,36
l'instruction,103034,6642,36
comprenant,104320,6742,36
contestation,139187,6743,36
bénéficiaires,154742,6706,36
radicale,90252,6727,36
zéro,269846,6794,36
retiré,117749,6772,36
manquer,164041,6785,36
productions,133791,6739,36
curiosité,109150,6741,36
couper,152187,6785,36
promet,289807,6799,36
vagues,152666,6771,36
plat,241346,6799,36
gris,116164,6766,36
gendarmerie,594055,6800,36
poursuites,125094,6724,36
acquise,81749,6749,36
introduit,75881,6710,36
renault,328302,6785,36
relatives,62559,6595,36
multiplier,94134,6737,36
l'édition,285451,6792,36
passages,154604,6759,36
périodes,151515,6771,36
l'occurrence,104525,6754,36
voyageurs,222356,6751,36
pascal,530183,6800,36
victor,241886,6775,36
spécialisé,248202,6781,36
d'accès,230773,6778,36
déception,158431,6797,36
milan,221729,6800,36
l'entourage,124693,6766,36
fr,1289845,6804,36
street,274519,6783,36
artiste,315088,6791,36
kremlin,129470,6497,36
alger,38008,5662,36
ali,149016,6769,36
partagé,364219,6784,36
carré,230368,6788,36
électronique,182091,6774,36
étions,204245,6789,36
bleus,477006,6800,36
rénovation,417098,6772,36
solides,118966,6782,36
délicat,85080,6769,36
bonn,8356,3095,36
métiers,497052,6779,36
islamique,254515,6766,36
réels,71394,6698,36
signée,154221,6770,36
rôles,149606,6771,36
domination,106657,6775,36
juif,73089,6628,36
efficaces,121960,6763,36
rapides,108501,6761,36
jeté,121062,6782,36
bruno,648248,6797,36
communisme,20395,5556,34
productivité,67461,6472,36
habitudes,152054,6765,36
bancaire,255130,6781,36
cris,100942,6771,36
écran,285412,6790,36
créés,107203,6735,36
avancer,190377,6787,36
s'interroge,121977,6774,36
fédérations,75007,6567,36
gendarmes,529750,6795,36
résolu,40121,6547,36
quasiment,355554,6804,36
devises,42946,6072,36
signataires,75625,6520,36
restrictions,190803,6646,36
histoires,259885,6790,36
l'apparition,91888,6719,36
cellule,211373,6778,36
renforcé,132187,6757,36
hongrie,105821,6648,36
réalisme,67681,6739,36
protocole,195007,6725,36
sursis,333754,6735,36
belges,90299,6720,36
envoyés,96359,6746,36
fonctionner,127346,6745,36
adresse,160229,6776,36
flotte,136248,6759,36
augmente,155545,6772,36
supérieures,83617,6696,36
bateaux,292654,6776,36
pauvreté,142060,6774,36
d'union,66584,6642,36
pistes,280273,6789,36
pierres,166923,6749,36
crises,121187,6739,36
croyait,59965,6752,36
manifestement,85279,6746,36
coûté,136846,6791,36
immeubles,113472,6731,36
multiplication,84012,6724,36
californie,156902,6771,36
envoyer,159797,6782,36
constructeurs,150932,6747,36
camions,168751,6747,36
recueilli,110230,6770,36
d'enseignement,77986,6583,36
attribué,106125,6745,36
chômeurs,105901,6524,36
soulignent,109362,6723,36
échéance,88466,6722,36
marques,379038,6788,36
délégations,56230,6448,36
d'importantes,71769,6690,36
mécanismes,73083,6664,36
calais,204959,6768,36
fondamentaux,99103,6742,36
perdue,102111,6782,36
séparation,125987,6743,36
alimentaire,298053,6777,36
convaincus,64952,6693,36
inquiète,123306,6784,36
bourgeois,55602,6662,36
l'aspect,118166,6732,36
papiers,157701,6784,36
s'assurer,136636,6757,36
l'évidence,52199,6692,36
compenser,120241,6767,36
pain,251203,6777,36
rappellent,105815,6729,36
intellectuelle,63543,6668,36
rédigé,75495,6695,36
mécontentement,64050,6678,36
victoires,420297,6803,36
permettront,148714,6742,36
frédéric,547389,6804,36
ralentissement,124853,6726,36
environnement,353633,6794,36
écrivains,70495,6693,36
palestiniens,186157,6589,36
mobiliser,178972,6768,36
dessins,182940,6759,36
espaces,465568,6786,36
renouveler,152331,6762,36
bassin,343017,6775,36
yougoslavie,16844,5043,36
concerts,462258,6789,36
repas,1142985,6783,36
plume,98226,6753,36
viande,220193,6697,36
réconciliation,57553,6648,36
brutale,74189,6728,36
d'éducation,151393,6740,36
ingénieur,115696,6741,36
répète,110003,6774,36
complexité,85320,6717,36
tragédie,94963,6718,36
prévention,414206,6779,36
explication,86713,6772,36
sportif,632287,6802,36
affirmait,69218,6729,36
autonomie,152514,6697,36
félicite,191888,6786,36
ambitieux,161732,6783,36
aisément,51799,6674,36
déclarent,71171,6642,36
répété,98300,6773,36
primaire,414041,6788,36
variations,58145,6619,36
rival,141383,6800,36
vendus,195286,6770,36
constituée,85959,6705,36
etat,219385,6787,36
tir,407865,6801,36
tombée,182302,6788,36
bat,275311,6794,36
d'emblée,97904,6775,36
visites,346415,6771,36
rédacteur,50735,6620,36
vingts,33967,6389,36
réaffirmé,65455,6673,36
électriques,303148,6767,36
fausses,115733,6721,36
administrations,58671,6568,36
suicide,165994,6782,36
transmission,195033,6761,36
signification,29327,6353,36
faisons,186295,6780,36
maires,320564,6750,36
intense,167060,6781,36
créateur,166390,6769,36
l'attentat,144285,6553,35
merci,311872,6790,36
utilise,154578,6764,36
gilles,494463,6797,36
occupés,66087,6647,36
urss,10599,4311,36
optimiste,113751,6776,36
décédé,302758,6785,36
formellement,70011,6664,36
blocage,136776,6733,36
sauvage,164964,6742,36
spécifique,185601,6764,36
appartement,234981,6787,36
méfiance,44847,6612,36
bertrand,358867,6804,36
lait,245856,6765,36
reçus,124344,6747,36
l'adhésion,85853,6708,36
pêche,511030,6777,36
n'auraient,69053,6725,36
l'inquiétude,86629,6740,36
musicale,344095,6775,36
culturels,134695,6709,36
nés,171003,6757,36
agence,193944,6777,36
successivement,44479,6644,36
termine,283725,6801,36
l'horizon,152957,6773,36
