date,mot,surprise,f_t,X_t,N_t,p_t,p0,mu_b,r_b,supprime_nms
20171231,dessiner,4.331,2.54,49,1929298,4.666665e-05,0.000881834,9.85238e-06,25.4549,0
20220705,dessiner,4.0151,2.12,107,5038294,9.658359e-05,0.000881834,9.85238e-06,25.4549,1
20220813,dessiner,4.1814,2.25,80,3550958,6.585359e-05,0.000881834,9.85238e-06,25.4549,0
20080904,assistant,4.8366,3.72,34,913051,1.456866e-05,0.0,8.79412e-06,8.69723,0
20111218,assistant,13.1525,6.3,112,1778727,7.039549e-14,0.0,8.79412e-06,8.69723,0
20131119,assistant,9.3218,4.4,212,4814282,4.766427e-10,0.0,8.79412e-06,8.69723,0
20131122,assistant,4.0216,2.65,115,4339618,9.514553e-05,0.0,8.79412e-06,8.69723,1
20170201,assistant,4.7639,2.92,124,4239480,1.722366e-05,0.0,8.79412e-06,8.69723,0
20250330,assistant,4.6752,2.91,113,3877580,2.112369e-05,0.0,8.79412e-06,8.69723,0
20250420,assistant,4.232,2.79,92,3294911,5.861619e-05,0.0,8.79412e-06,8.69723,1
20260121,assistant,5.64,3.21,148,4607455,2.29096e-06,0.0,8.79412e-06,8.69723,1
20260217,assistant,11.7391,5.22,214,4098651,1.823334e-12,0.0,8.79412e-06,8.69723,0
20260220,assistant,6.3295,3.5,135,3860833,4.683225e-07,0.0,8.79412e-06,8.69723,1
20260223,assistant,4.5106,2.87,103,3583965,3.085914e-05,0.0,8.79412e-06,8.69723,1
20260226,assistant,5.2675,3.11,128,4114809,5.400832e-06,0.0,8.79412e-06,8.69723,1
20100515,disputer,4.7528,6.39,100,1564485,1.766849e-05,0.0,2.08315e-05,11.1641,0
20100427,dictateur,5.8798,4.04,87,2155913,1.318809e-06,0.00925926,4.8174e-06,2.25791,0
20110116,dictateur,6.8134,4.59,96,2090822,1.536719e-07,0.00925926,4.8174e-06,2.25791,1
20110119,dictateur,9.2538,5.85,163,2786617,5.574903e-10,0.00925926,4.8174e-06,2.25791,0
20110122,dictateur,5.1193,3.6,75,2082151,7.597386e-06,0.00925926,4.8174e-06,2.25791,1
20110224,dictateur,5.3631,3.66,98,2675708,4.333615e-06,0.00925926,4.8174e-06,2.25791,1
20110227,dictateur,4.5568,3.26,69,2114302,2.774712e-05,0.00925926,4.8174e-06,2.25791,1
20110823,dictateur,7.1371,4.78,99,2069406,7.292593e-08,0.00925926,4.8174e-06,2.25791,1
20111019,dictateur,4.5821,3.25,75,2306659,2.617298e-05,0.00925926,4.8174e-06,2.25791,1
20111022,dictateur,11.9497,7.74,126,1628924,1.122806e-12,0.00925926,4.8174e-06,2.25791,0
20111212,dictateur,5.2227,3.66,76,2073958,5.988406e-06,0.00925926,4.8174e-06,2.25791,1
20111218,dictateur,7.3794,5.0,89,1778727,4.174128e-08,0.00925926,4.8174e-06,2.25791,1
20161127,dictateur,6.1763,4.06,135,3321165,6.663189e-07,0.00925926,4.8174e-06,2.25791,0
20180825,dictateur,6.3837,4.18,138,3298795,4.132895e-07,0.00925926,4.8174e-06,2.25791,0
20191025,dictateur,4.0944,2.83,125,4416304,8.047035e-05,0.00925926,4.8174e-06,2.25791,0
20241209,dictateur,4.5632,3.1,133,4288806,2.734068e-05,0.00925926,4.8174e-06,2.25791,1
20250219,dictateur,5.1673,3.44,148,4301214,6.802751e-06,0.00925926,4.8174e-06,2.25791,0
20250222,dictateur,4.0384,2.82,106,3753475,9.153113e-05,0.00925926,4.8174e-06,2.25791,1
20260103,dictateur,5.595,3.81,97,2544841,2.541115e-06,0.00925926,4.8174e-06,2.25791,0
20200314,suspens,4.3364,1.74,77,4429874,4.608645e-05,0.00132275,6.25708e-06,13.9589,1
20200416,suspens,8.5249,2.48,122,4924882,2.986247e-09,0.00132275,6.25708e-06,13.9589,1
20200422,suspens,8.139,2.42,115,4745995,7.26057e-09,0.00132275,6.25708e-06,13.9589,1
20200428,suspens,8.8568,2.54,124,4889715,1.390435e-09,0.00132275,6.25708e-06,13.9589,0
20200504,suspens,5.0314,1.89,80,4239631,9.30272e-06,0.00132275,6.25708e-06,13.9589,1
20200507,suspens,6.0859,2.06,98,4764968,8.205734e-07,0.00132275,6.25708e-06,13.9589,1
20220223,suspens,6.9724,2.18,118,5406837,1.065732e-07,0.00132275,6.25708e-06,13.9589,0
20241212,suspens,4.1337,1.68,81,4822971,7.350569e-05,0.00132275,6.25708e-06,13.9589,0
20080712,basque,4.2473,12.66,77,608066,5.65901e-05,0.000881834,1.98613e-05,2.20571,0
20121103,basque,4.0383,11.29,381,3375586,9.156773e-05,0.000881834,1.98613e-05,2.20571,0
20180503,basque,4.1603,11.5,610,5305473,6.913747e-05,0.000881834,1.98613e-05,2.20571,0
20080724,comparables,5.0539,3.63,29,798937,8.833015e-06,0.00132275,4.6932e-06,2.86517,1
20081022,comparables,5.699,3.68,43,1167042,1.999864e-06,0.00132275,4.6932e-06,2.86517,0
20081031,comparables,4.1907,3.0,29,965887,6.445687e-05,0.00132275,4.6932e-06,2.86517,1
20120111,comparables,5.8207,3.42,74,2165267,1.511238e-06,0.00132275,4.6932e-06,2.86517,0
20121016,comparables,4.6267,2.67,121,4530150,2.362249e-05,0.00132275,4.6932e-06,2.86517,0
20130725,comparables,4.1213,2.45,104,4244098,7.56294e-05,0.00132275,4.6932e-06,2.86517,0
20140430,comparables,4.5586,2.71,86,3174939,2.763043e-05,0.00132275,4.6932e-06,2.86517,0
20110302,ras,4.2488,3.97,97,2442566,5.63869e-05,0.000881834,1.08624e-05,6.18311,1
20110305,ras,28.2211,16.89,273,1616139,6.010583e-29,0.000881834,1.08624e-05,6.18311,0
20110308,ras,24.4285,14.41,325,2255307,3.7285560000000003e-25,0.000881834,1.08624e-05,6.18311,1
20110311,ras,20.5777,12.72,247,1941141,2.644038e-21,0.000881834,1.08624e-05,6.18311,1
20110314,ras,5.8397,4.99,97,1943504,1.446424e-06,0.000881834,1.08624e-05,6.18311,1
20110326,ras,5.0199,4.53,85,1875356,9.552052e-06,0.000881834,1.08624e-05,6.18311,1
20110329,ras,5.7929,4.84,124,2563530,1.611172e-06,0.000881834,1.08624e-05,6.18311,1
20110826,ras,4.3023,4.06,84,2067124,4.98596e-05,0.000881834,1.08624e-05,6.18311,0
20130824,ras,5.2618,4.49,134,2987372,5.472588e-06,0.000881834,1.08624e-05,6.18311,0
20161019,ras,5.7951,4.68,194,4142280,1.602714e-06,0.000881834,1.08624e-05,6.18311,0
20181117,ras,13.9913,8.88,324,3648065,1.020226e-14,0.000881834,1.08624e-05,6.18311,0
20181120,ras,4.289,3.82,189,4945067,5.140027e-05,0.000881834,1.08624e-05,6.18311,1
20181123,ras,4.713,4.07,187,4593330,1.936621e-05,0.000881834,1.08624e-05,6.18311,1
20191010,ras,5.2237,4.32,236,5467351,5.974799e-06,0.000881834,1.08624e-05,6.18311,1
20191013,ras,8.8215,6.28,246,3917732,1.508357e-09,0.000881834,1.08624e-05,6.18311,1
20191019,ras,9.3133,6.52,260,3986447,4.860924e-10,0.000881834,1.08624e-05,6.18311,0
20220112,ras,4.3343,3.85,189,4911033,4.631264e-05,0.000881834,1.08624e-05,6.18311,0
20240123,ras,4.6903,4.03,215,5333325,2.040127e-05,0.000881834,1.08624e-05,6.18311,0
20250911,ras,4.2357,3.81,174,4571718,5.811373e-05,0.000881834,1.08624e-05,6.18311,0
20080531,mensonge,5.9764,4.27,31,726607,1.055954e-06,0.00220459,6.12467e-06,4.63856,0
20081118,mensonge,4.4274,3.1,35,1129031,3.737921e-05,0.00220459,6.12467e-06,4.63856,0
20120501,mensonge,5.0367,3.07,64,2087844,9.190504e-06,0.00220459,6.12467e-06,4.63856,1
20120504,mensonge,8.101,4.29,99,2309384,7.924686e-09,0.00220459,6.12467e-06,4.63856,0
20130402,mensonge,27.6873,10.97,497,4530319,2.054696e-28,0.00220459,6.12467e-06,4.63856,0
20130405,mensonge,7.1034,3.66,159,4347967,7.880668e-08,0.00220459,6.12467e-06,4.63856,1
20130408,mensonge,4.1291,2.48,115,4646162,7.4289e-05,0.00220459,6.12467e-06,4.63856,1
20130411,mensonge,6.7507,3.48,185,5322989,1.775441e-07,0.00220459,6.12467e-06,4.63856,1
20140313,mensonge,9.3042,4.48,195,4348223,4.963173e-10,0.00220459,6.12467e-06,4.63856,0
20141111,mensonge,7.8179,3.99,143,3585764,1.520957e-08,0.00220459,6.12467e-06,4.63856,0
20160721,mensonge,4.3174,2.58,101,3909861,4.815564e-05,0.00220459,6.12467e-06,4.63856,0
20231221,demandée,4.4734,2.15,107,4978844,3.361773e-05,0.00176367,8.65563e-06,18.3821,0
20251222,s'accompagne,5.4546,1.93,70,3629566,3.510802e-06,0.000881834,5.35999e-06,10.6021,0
20260527,s'accompagne,4.8994,1.79,71,3964572,1.260597e-05,0.000881834,5.35999e-06,10.6021,0
20190820,mette,6.0306,2.55,93,3645100,9.31869e-07,0.0,7.1884e-06,11.5621,0
20221102,mette,5.7146,2.42,106,4377502,1.929437e-06,0.0,7.1884e-06,11.5621,0
20240609,mette,9.584,3.34,131,3923588,2.606218e-10,0.0,7.1884e-06,11.5621,0
20250926,mette,5.2055,2.3,102,4444072,6.230787e-06,0.0,7.1884e-06,11.5621,0
20251219,mette,4.0093,2.0,86,4292706,9.789096e-05,0.0,7.1884e-06,11.5621,1
20260106,mette,5.4478,2.39,92,3844694,3.566547e-06,0.0,7.1884e-06,11.5621,1
20260130,mette,5.2367,2.35,87,3699155,5.798671e-06,0.0,7.1884e-06,11.5621,1
20260202,mette,14.0038,4.29,165,3846244,9.912646e-15,0.0,7.1884e-06,11.5621,0
20260205,mette,7.8774,2.92,129,4423943,1.326216e-08,0.0,7.1884e-06,11.5621,1
20260319,mette,4.1939,2.06,85,4126740,6.39937e-05,0.0,7.1884e-06,11.5621,1
20260325,mette,5.6592,2.41,105,4357826,2.191695e-06,0.0,7.1884e-06,11.5621,1
20260605,mette,4.5915,2.17,86,3960879,2.561633e-05,0.0,7.1884e-06,11.5621,1
20260614,mette,5.8028,2.57,76,2958754,1.574751e-06,0.0,7.1884e-06,11.5621,1
20260617,mette,7.1685,2.81,105,3732154,6.784592e-08,0.0,7.1884e-06,11.5621,0
20140729,l'affrontement,4.3958,1.55,51,3295355,4.020077e-05,0.00220459,3.50349e-06,5.16939,0
20080811,raté,4.2878,6.11,41,671133,5.154615e-05,0.0,1.78036e-05,10.4544,1
20080817,raté,4.4307,6.43,37,575212,3.70925e-05,0.0,1.78036e-05,10.4544,1
20080820,raté,4.6075,6.1,51,835536,2.468634e-05,0.0,1.78036e-05,10.4544,0
20090315,raté,4.1574,5.4,70,1297286,6.960583e-05,0.0,1.78036e-05,10.4544,0
20160808,raté,5.7001,5.97,169,2830616,1.994925e-06,0.0,1.78036e-05,10.4544,0
20080323,combinaison,10.3361,7.13,44,617191,4.612318e-11,0.0,9.9475e-06,10.0815,0
20080329,combinaison,4.2793,3.94,27,686056,5.256419e-05,0.0,9.9475e-06,10.0815,1
20080422,combinaison,6.0454,4.43,43,971648,9.007002e-07,0.0,9.9475e-06,10.0815,1
20090423,combinaison,7.8581,4.61,83,1801606,1.386568e-08,0.0,9.9475e-06,10.0815,1
20090426,combinaison,8.848,5.22,72,1380060,1.419081e-09,0.0,9.9475e-06,10.0815,0
20090622,combinaison,7.7854,4.77,68,1424089,1.639216e-08,0.0,9.9475e-06,10.0815,1
20090725,combinaison,4.9012,3.76,43,1143018,1.255419e-05,0.0,9.9475e-06,10.0815,1
20090728,combinaison,7.4873,4.62,69,1494788,3.255907e-08,0.0,9.9475e-06,10.0815,1
20090731,combinaison,7.981,4.85,69,1421923,1.044644e-08,0.0,9.9475e-06,10.0815,0
20240422,combinaison,5.5248,3.29,198,6019419,2.986838e-06,0.0,9.9475e-06,10.0815,1
20240425,combinaison,5.2692,3.17,226,7122144,5.380431e-06,0.0,9.9475e-06,10.0815,1
20240709,combinaison,6.1506,3.47,240,6909677,7.069206e-07,0.0,9.9475e-06,10.0815,0
20240712,combinaison,4.0443,2.8,138,4923747,9.029965e-05,0.0,9.9475e-06,10.0815,1
20240718,combinaison,4.2652,2.87,153,5332231,5.430609e-05,0.0,9.9475e-06,10.0815,1
20240814,combinaison,5.9182,3.48,165,4747031,1.207359e-06,0.0,9.9475e-06,10.0815,1
20240823,combinaison,5.0437,3.16,161,5101251,9.042735e-06,0.0,9.9475e-06,10.0815,1
20240829,combinaison,5.6951,3.33,218,6543642,2.017868e-06,0.0,9.9475e-06,10.0815,1
20240907,combinaison,4.443,2.95,143,4843936,3.605471e-05,0.0,9.9475e-06,10.0815,1
20240910,combinaison,4.3525,2.88,169,5858316,4.440695e-05,0.0,9.9475e-06,10.0815,1
20210408,dose,5.1056,13.04,672,5153325,7.841306e-06,0.0,1.48481e-05,1.52903,0
20210411,dose,4.4781,11.62,419,3605839,3.325569e-05,0.0,1.48481e-05,1.52903,1
20210414,dose,4.4093,11.41,561,4917170,3.897073e-05,0.0,1.48481e-05,1.52903,1
20210417,dose,4.2061,10.97,415,3783879,6.221187e-05,0.0,1.48481e-05,1.52903,1
20210505,dose,4.3144,11.18,582,5206670,4.848335e-05,0.0,1.48481e-05,1.52903,1
20210511,dose,4.6286,11.92,625,5244538,2.352035e-05,0.0,1.48481e-05,1.52903,1
20210601,dose,4.6088,11.88,597,5026886,2.461742e-05,0.0,1.48481e-05,1.52903,1
20210613,dose,4.1676,10.87,422,3881490,6.798427e-05,0.0,1.48481e-05,1.52903,1
20210710,dose,4.1345,10.8,406,3759643,7.336133e-05,0.0,1.48481e-05,1.52903,1
20210713,dose,6.3693,16.02,709,4425326,4.272879e-07,0.0,1.48481e-05,1.52903,1
20210716,dose,5.051,12.94,542,4187121,8.892814e-06,0.0,1.48481e-05,1.52903,1
20210728,dose,5.13,13.12,579,4412701,7.413621e-06,0.0,1.48481e-05,1.52903,1
20210803,dose,6.8422,17.15,672,3918095,1.438237e-07,0.0,1.48481e-05,1.52903,1
20210806,dose,5.5733,14.2,523,3684023,2.671083e-06,0.0,1.48481e-05,1.52903,1
20210809,dose,4.7943,12.38,412,3327068,1.605859e-05,0.0,1.48481e-05,1.52903,1
20210812,dose,7.069,17.68,683,3862347,8.531112e-08,0.0,1.48481e-05,1.52903,1
20210818,dose,5.9317,15.03,561,3731487,1.170318e-06,0.0,1.48481e-05,1.52903,1
20210821,dose,4.3477,11.34,346,3050181,4.49086e-05,0.0,1.48481e-05,1.52903,1
20210824,dose,8.1154,20.12,775,3852049,7.665718e-09,0.0,1.48481e-05,1.52903,0
20210827,dose,5.2736,13.49,513,3804061,5.32655e-06,0.0,1.48481e-05,1.52903,1
20210830,dose,5.4849,13.99,517,3695968,3.27385e-06,0.0,1.48481e-05,1.52903,1
20210914,dose,5.8071,14.68,742,5052796,1.559339e-06,0.0,1.48481e-05,1.52903,1
20211107,dose,4.1556,10.85,406,3742041,6.988348e-05,0.0,1.48481e-05,1.52903,1
20211110,dose,10.6033,25.83,1170,4529906,2.492949e-11,0.0,1.48481e-05,1.52903,1
20211116,dose,4.1922,10.89,543,4984048,6.424633e-05,0.0,1.48481e-05,1.52903,1
20211119,dose,6.3934,16.06,762,4743461,4.04229e-07,0.0,1.48481e-05,1.52903,1
20211122,dose,6.306,15.87,724,4562698,4.943041e-07,0.0,1.48481e-05,1.52903,1
20211125,dose,10.9297,26.52,1511,5698304,1.175788e-11,0.0,1.48481e-05,1.52903,0
20211128,dose,6.5062,16.37,646,3947331,3.117128e-07,0.0,1.48481e-05,1.52903,1
20211201,dose,5.2262,13.32,717,5384236,5.93994e-06,0.0,1.48481e-05,1.52903,1
20211204,dose,5.3294,13.6,551,4050044,4.683624e-06,0.0,1.48481e-05,1.52903,1
20211207,dose,5.8757,14.84,753,5072531,1.331348e-06,0.0,1.48481e-05,1.52903,1
20211210,dose,4.9765,12.75,611,4793063,1.055673e-05,0.0,1.48481e-05,1.52903,1
20211213,dose,5.1931,13.28,555,4179570,6.410492e-06,0.0,1.48481e-05,1.52903,1
20211216,dose,6.1268,15.43,807,5231538,7.467199e-07,0.0,1.48481e-05,1.52903,1
20211219,dose,7.2196,18.06,643,3561144,6.030972e-08,0.0,1.48481e-05,1.52903,1
20211222,dose,7.8533,19.48,854,4384747,1.401865e-08,0.0,1.48481e-05,1.52903,1
20211225,dose,9.1496,22.73,523,2301024,7.086432e-10,0.0,1.48481e-05,1.52903,1
20211228,dose,7.8051,19.43,674,3469214,1.566212e-08,0.0,1.48481e-05,1.52903,1
20211231,dose,6.1574,15.64,443,2833309,6.959727e-07,0.0,1.48481e-05,1.52903,1
20220103,dose,6.7223,16.89,616,3647346,1.895466e-07,0.0,1.48481e-05,1.52903,1
20220106,dose,5.3684,13.67,641,4688899,4.281715e-06,0.0,1.48481e-05,1.52903,1
20220112,dose,5.4553,13.87,681,4911033,3.505244e-06,0.0,1.48481e-05,1.52903,1
20220115,dose,5.2786,13.49,535,3966092,5.265125e-06,0.0,1.48481e-05,1.52903,1
20220127,dose,4.1277,10.73,570,5309792,7.452157e-05,0.0,1.48481e-05,1.52903,1
20090318,d'accusation,4.6104,3.29,57,1732397,2.452336e-05,0.0194004,3.91028e-06,1.6761,0
20110516,d'accusation,9.832,6.57,110,1674331,1.472336e-10,0.0194004,3.91028e-06,1.6761,1
20110519,d'accusation,12.7996,8.24,168,2039839,1.586189e-13,0.0194004,3.91028e-06,1.6761,0
20110606,d'accusation,6.573,4.54,76,1673722,2.673279e-07,0.0194004,3.91028e-06,1.6761,1
20110630,d'accusation,4.6674,3.25,70,2152309,2.150838e-05,0.0194004,3.91028e-06,1.6761,1
20110703,d'accusation,5.3372,3.74,66,1764077,4.599973e-06,0.0194004,3.91028e-06,1.6761,1
20230802,d'accusation,4.0965,2.77,111,4010308,8.006864e-05,0.0194004,3.91028e-06,1.6761,1
20230814,d'accusation,4.2376,2.92,83,2846764,5.786855e-05,0.0194004,3.91028e-06,1.6761,0
20260427,d'accusation,4.5113,3.05,103,3381506,3.081181e-05,0.0194004,3.91028e-06,1.6761,0
20110107,vogue,7.9701,3.01,68,2257589,1.071332e-08,0.0,6.73928e-06,12.3457,0
20111001,vogue,4.8517,2.49,36,1446602,1.407177e-05,0.0,6.73928e-06,12.3457,0
20190730,vogue,6.3771,2.43,89,3658622,4.196353e-07,0.0,6.73928e-06,12.3457,0
20190904,vogue,5.0054,2.04,104,5086783,9.875912e-06,0.0,6.73928e-06,12.3457,1
20220810,vogue,5.6176,2.21,99,4485492,2.412004e-06,0.0,6.73928e-06,12.3457,0
20240624,vogue,5.5129,2.18,101,4642006,3.069503e-06,0.0,6.73928e-06,12.3457,0
20250625,vogue,6.7736,2.43,119,4903159,1.684364e-07,0.0,6.73928e-06,12.3457,1
20250628,vogue,5.5073,2.22,87,3919410,3.109271e-06,0.0,6.73928e-06,12.3457,1
20250902,vogue,8.792,2.88,124,4312105,1.61422e-09,0.0,6.73928e-06,12.3457,0
20260816,vogue,5.6778,2.95,32,1085531,2.099831e-06,0.0,6.73928e-06,12.3457,0
20101129,héritiers,4.615,2.32,43,1851267,2.426639e-05,0.00220459,5.0236e-06,5.48712,0
20110513,héritiers,6.7058,3.03,54,1781649,1.968826e-07,0.00220459,5.0236e-06,5.48712,0
20110627,héritiers,4.5512,2.33,40,1713489,2.810924e-05,0.00220459,5.0236e-06,5.48712,1
20120111,héritiers,5.1882,2.45,53,2165267,6.482997e-06,0.00220459,5.0236e-06,5.48712,0
20080727,coton,36.6586,20.89,109,521897,2.195062e-37,0.00220459,5.98893e-06,4.52413,0
20080730,coton,7.5523,4.94,39,790123,2.803798e-08,0.00220459,5.98893e-06,4.52413,1
20120305,coton,6.6419,3.74,74,1976452,2.28106e-07,0.00220459,5.98893e-06,4.52413,0
20150901,coton,4.6708,2.71,101,3721680,2.133929e-05,0.00220459,5.98893e-06,4.52413,0
20200419,coton,4.1191,2.5,86,3434306,7.601038e-05,0.00220459,5.98893e-06,4.52413,0
20200428,coton,4.1046,2.43,119,4889715,7.859592e-05,0.00220459,5.98893e-06,4.52413,1
20251122,coton,5.0281,2.83,118,4164171,9.373435e-06,0.00220459,5.98893e-06,4.52413,0
20260503,coton,6.0576,3.31,105,3168192,8.757676e-07,0.00220459,5.98893e-06,4.52413,1
20260509,coton,9.8413,4.79,148,3087009,1.441218e-10,0.00220459,5.98893e-06,4.52413,0
20260626,coton,4.491,2.65,95,3586983,3.228782e-05,0.00220459,5.98893e-06,4.52413,1
20100629,vigoureusement,4.7841,1.49,31,2081147,1.644048e-05,0.0171958,1.94176e-06,2.52657,0
20110516,vigoureusement,4.0588,1.37,23,1674331,8.73407e-05,0.0171958,1.94176e-06,2.52657,0
20150425,vigoureusement,4.3524,1.28,39,3035497,4.442718e-05,0.0171958,1.94176e-06,2.52657,0
20170902,vigoureusement,4.7474,1.38,42,3050183,1.789022e-05,0.0171958,1.94176e-06,2.52657,0
20180810,vigoureusement,4.0248,1.18,42,3568850,9.444585e-05,0.0171958,1.94176e-06,2.52657,0
20140325,figurait,4.6333,1.74,71,4078665,2.326463e-05,0.00132275,5.74609e-06,12.5879,0
20140331,figurait,4.5476,1.75,65,3721906,2.833869e-05,0.00132275,5.74609e-06,12.5879,1
20080210,gérant,7.7556,9.09,81,890998,1.755515e-08,0.0,2.25162e-05,13.6021,1
20080216,gérant,9.2567,10.21,86,842314,5.537593e-10,0.0,2.25162e-05,13.6021,0
20080219,gérant,5.9248,7.43,91,1224280,1.189078e-06,0.0,2.25162e-05,13.6021,1
20081215,gérant,6.1105,8.05,66,820219,7.754315e-07,0.0,2.25162e-05,13.6021,0
20210517,gérant,4.0049,5.49,245,4464389,9.887941e-05,0.0,2.25162e-05,13.6021,0
20081215,irakien,5.1758,7.92,65,820219,6.671255e-06,0.0273369,5.4002e-06,0.870757,0
20140614,irakien,4.3833,6.21,173,2786949,4.136789e-05,0.0273369,5.4002e-06,0.870757,1
20140807,irakien,4.3573,6.13,210,3425168,4.391909e-05,0.0273369,5.4002e-06,0.870757,1
20140810,irakien,12.9979,18.85,461,2445277,1.004744e-13,0.0273369,5.4002e-06,0.870757,0
20140813,irakien,6.7186,9.57,306,3199081,1.911725e-07,0.0273369,5.4002e-06,0.870757,1
20140816,irakien,5.4178,7.77,174,2238931,3.821135e-06,0.0273369,5.4002e-06,0.870757,1
20140912,irakien,4.2252,5.94,204,3434392,5.953795e-05,0.0273369,5.4002e-06,0.870757,1
20200102,irakien,4.7819,6.74,234,3470845,1.652398e-05,0.0273369,5.4002e-06,0.870757,1
20200105,irakien,6.145,8.72,300,3442130,7.161516e-07,0.0273369,5.4002e-06,0.870757,0
20260313,irakien,5.6275,7.94,305,3839129,2.35799e-06,0.0273369,5.4002e-06,0.870757,0
20130327,pédagogie,4.3669,2.86,117,4097522,4.296676e-05,0.0,9.61746e-06,10.2263,0
20200317,pédagogie,4.6721,2.92,148,5075458,2.127685e-05,0.0,9.61746e-06,10.2263,0
20210722,pédagogie,4.5236,2.89,132,4573663,2.995365e-05,0.0,9.61746e-06,10.2263,0
20171213,inconvénients,6.9675,1.21,65,5374887,1.07769e-07,0.00881834,2.65295e-06,9.5432,0
20090514,jouera,4.0194,5.86,107,1826146,9.562433e-05,0.0,2.04481e-05,10.0808,1
20090523,jouera,5.6774,7.35,96,1305694,2.101897e-06,0.0,2.04481e-05,10.0808,0
20100424,jouera,4.1952,6.07,97,1598675,6.38013e-05,0.0,2.04481e-05,10.0808,0
20110528,jouera,4.1842,6.01,106,1765147,6.543215e-05,0.0,2.04481e-05,10.0808,0
20080210,désire,4.1849,1.46,13,890998,6.532766e-05,0.00881834,2.31414e-06,7.90425,1
20080302,désire,5.3851,1.76,15,853926,4.119708e-06,0.00881834,2.31414e-06,7.90425,0
20080305,désire,4.5977,1.33,17,1274427,2.525228e-05,0.00881834,2.31414e-06,7.90425,1
20080621,désire,5.1775,1.9,13,683272,6.645375e-06,0.00881834,2.31414e-06,7.90425,0
20180424,amenés,4.4086,1.54,81,5266997,3.903023e-05,0.00132275,6.38052e-06,22.7487,0
20200317,amenés,7.5268,1.99,101,5075458,2.972925e-08,0.00132275,6.38052e-06,22.7487,0
20200504,amenés,4.5059,1.6,68,4239631,3.119892e-05,0.00132275,6.38052e-06,22.7487,1
20081109,réparer,4.3842,4.59,32,697043,4.128954e-05,0.000881834,1.12231e-05,8.11328,0
20180409,réparer,4.5158,3.66,155,4238662,3.04924e-05,0.000881834,1.12231e-05,8.11328,0
20231106,réparer,4.4487,3.62,155,4278325,3.558897e-05,0.000881834,1.12231e-05,8.11328,0
20080706,ouvrières,4.376,1.95,12,613898,4.207734e-05,0.021164,2.54867e-06,6.13614,0
20110308,ouvrières,5.0067,1.33,30,2255307,9.846716e-06,0.021164,2.54867e-06,6.13614,0
20120120,ouvrières,4.4583,1.26,26,2061620,3.480581e-05,0.021164,2.54867e-06,6.13614,1
20120204,ouvrières,5.2879,1.42,29,2046838,5.153257e-06,0.021164,2.54867e-06,6.13614,1
20120308,ouvrières,6.5325,1.57,38,2424988,2.934505e-07,0.021164,2.54867e-06,6.13614,0
20180307,ouvrières,4.1326,0.99,52,5249800,7.368471e-05,0.021164,2.54867e-06,6.13614,0
20220427,ouvrières,4.2049,1.01,49,4831821,6.238705e-05,0.021164,2.54867e-06,6.13614,0
20160108,agressions,5.1542,7.12,262,3677313,7.011613e-06,0.00220459,1.27062e-05,3.20915,1
20160111,agressions,5.7152,7.73,275,3557230,1.926777e-06,0.00220459,1.27062e-05,3.20915,0
20250225,agressions,4.5013,6.39,281,4399483,3.15292e-05,0.00220459,1.27062e-05,3.20915,0
20260611,agressions,4.6164,6.52,273,4187000,2.418911e-05,0.00220459,1.27062e-05,3.20915,0
20100313,poèmes,6.1617,3.68,64,1739491,6.892043e-07,0.00529101,7.5872e-06,6.8446,0
20111007,poèmes,4.1871,2.85,52,1825577,6.499519e-05,0.00529101,7.5872e-06,6.8446,0
20130309,poèmes,6.4469,3.46,127,3671538,3.573368e-07,0.00529101,7.5872e-06,6.8446,0
20080624,colonisation,4.8977,4.33,46,1062945,1.265625e-05,0.00573192,4.99718e-06,1.859,0
20090529,colonisation,4.2952,3.65,62,1700676,5.067173e-05,0.00573192,4.99718e-06,1.859,0
20090601,colonisation,4.0139,3.54,47,1328996,9.68404e-05,0.00573192,4.99718e-06,1.859,1
20090905,colonisation,4.7648,4.11,54,1315445,1.718673e-05,0.00573192,4.99718e-06,1.859,0
20100924,colonisation,4.7868,4.0,69,1725575,1.633833e-05,0.00573192,4.99718e-06,1.859,1
20100927,colonisation,14.7553,11.02,198,1796730,1.756888e-15,0.00573192,4.99718e-06,1.859,0
20101009,colonisation,4.8284,4.08,63,1545922,1.484566e-05,0.00573192,4.99718e-06,1.859,1
