mot,date,X_t,N_t,f_t,p_t,surprise
chrétienne,19480416,11,18594,59.16,4.595e-05,4.34
chrétienne,19560207,13,26614,48.85,8.015e-05,4.10
chrétienne,19641117,28,50897,55.01,3.082e-06,5.51
chrétienne,19710616,26,66182,39.29,6.449e-05,4.19
chrétienne,19730612,19,40934,46.42,3.691e-05,4.43
chrétienne,19750123,26,55184,47.12,1.510e-05,4.82
chrétienne,19750322,23,53393,43.08,4.086e-05,4.39
chrétienne,19760624,27,53934,50.06,8.137e-06,5.09
chrétienne,19780511,57,65560,86.94,9.075e-10,9.04
chrétienne,19840507,44,63551,69.24,6.285e-08,7.20
chrétienne,19940117,6,5344,112.28,4.965e-05,4.30
chrétienne,20050918,11,18634,59.03,4.655e-05,4.33
déclarait,19690612,10,54721,18.27,3.537e-05,4.45
militant,19790922,16,65858,24.29,7.319e-05,4.14
militant,20050605,10,17397,57.48,1.786e-06,5.75
militant,20100606,7,12661,55.29,3.803e-05,4.42
militant,20130606,34,106761,31.85,3.011e-07,6.52
militant,20220510,20,93265,21.44,9.448e-05,4.02
humains,20030814,39,65087,59.92,1.704e-07,6.77
humains,20070909,9,14965,60.14,7.634e-05,4.12
humains,20180421,26,55810,46.59,8.414e-06,5.07
humains,20210719,26,71733,36.25,7.016e-05,4.15
humains,20211229,25,69561,35.94,8.069e-05,4.09
humains,20231027,35,105628,33.14,8.769e-05,4.06
humains,20231226,27,71203,37.92,4.558e-05,4.34
juifs,19451013,42,21287,197.30,4.854e-09,8.31
juifs,19460104,13,10115,128.52,3.237e-05,4.49
juifs,19470909,22,21390,102.85,3.362e-05,4.47
juifs,19471006,23,19822,116.03,1.172e-05,4.93
juifs,19521205,32,38356,83.43,8.354e-05,4.08
juifs,19561129,31,37290,83.13,8.942e-05,4.05
juifs,19610410,28,30327,92.33,4.772e-05,4.32
juifs,19801017,50,62952,79.43,7.499e-05,4.12
juifs,19820629,58,62804,92.35,1.847e-05,4.73
juifs,19820811,47,44685,105.18,7.033e-06,5.15
juifs,19850511,72,66393,108.45,3.051e-06,5.52
juifs,19860106,111,62025,178.96,1.705e-09,8.77
juifs,19870517,152,68513,221.86,1.437e-11,10.84
juifs,19890706,71,75621,93.89,1.319e-05,4.88
juifs,19900515,38,47049,80.77,8.638e-05,4.06
juifs,19901001,9,2792,322.35,6.251e-07,6.20
juifs,19910929,54,63766,84.68,4.185e-05,4.38
juifs,19920327,46,59250,77.64,9.606e-05,4.02
juifs,19920825,39,45580,85.56,5.391e-05,4.27
juifs,19970922,8,1124,711.74,1.314e-08,7.88
juifs,19971001,272,212078,128.25,1.459e-07,6.84
juifs,19971103,8,1903,420.39,3.495e-07,6.46
juifs,19971117,13,1184,1097.97,1.128e-13,12.95
juifs,19971215,7,1367,512.07,4.453e-07,6.35
juifs,19980112,8,1404,569.80,5.374e-08,7.27
juifs,19980126,6,1711,350.67,1.190e-05,4.92
juifs,19980209,7,1371,510.58,4.524e-07,6.34
juifs,20000309,85,85630,99.26,6.586e-06,5.18
juifs,20030414,123,99641,123.44,4.006e-07,6.40
juifs,20030825,46,49893,92.20,2.402e-05,4.62
juifs,20031229,44,48628,90.48,2.969e-05,4.53
juifs,20040106,67,86411,77.54,7.266e-05,4.14
juifs,20040718,18,12597,142.89,4.485e-06,5.35
juifs,20050127,83,90260,91.96,1.421e-05,4.85
juifs,20050726,97,93651,103.58,3.810e-06,5.42
juifs,20150111,39,40159,97.11,1.898e-05,4.72
juifs,20190811,24,23796,100.86,3.236e-05,4.49
huitième,19600615,17,30983,54.87,8.215e-08,7.09
huitième,19770317,15,56842,26.39,7.316e-05,4.14
huitième,19770728,13,41497,31.33,3.809e-05,4.42
huitième,19841114,20,61072,32.75,5.003e-06,5.30
huitième,19880526,21,75892,27.67,1.815e-05,4.74
huitième,20160625,10,28679,34.87,6.074e-05,4.22
huitième,20221206,26,114742,22.66,5.486e-05,4.26
hostiles,19550915,8,29581,27.04,3.039e-05,4.52
hostiles,19561026,8,36319,22.03,9.243e-05,4.03
hostiles,19850910,9,44323,20.31,7.332e-05,4.13
hostiles,20050803,17,71370,23.82,4.260e-07,6.37
élève,19850308,16,69839,22.91,3.832e-05,4.42
élève,19860327,14,53376,26.23,2.379e-05,4.62
élève,19860725,17,57200,29.72,3.446e-06,5.46
élève,19880729,13,55630,23.37,7.360e-05,4.13
élève,19910530,18,61766,29.14,3.118e-06,5.51
élève,19930507,14,62769,22.30,7.621e-05,4.12
élève,19931115,3,273,1098.90,1.669e-05,4.78
élève,19970619,16,67812,23.59,3.059e-05,4.51
élève,19980208,30,81655,36.74,1.623e-08,7.79
élève,19981017,20,76413,26.17,5.269e-06,5.28
élève,20050217,23,125443,18.34,7.372e-05,4.13
élève,20100216,20,88955,22.48,2.030e-05,4.69
élève,20100217,22,70583,31.17,6.049e-07,6.22
élève,20141115,10,30539,32.75,2.853e-05,4.54
élève,20250610,18,91062,19.77,7.910e-05,4.10
coupable,19461002,27,19936,135.43,6.581e-17,16.18
coupable,19470125,8,20838,38.39,7.503e-05,4.12
coupable,19570916,10,27246,36.70,2.685e-05,4.57
coupable,19600206,12,37233,32.23,2.392e-05,4.62
coupable,19890701,16,71185,22.48,9.581e-05,4.02
coupable,19900520,19,62804,30.25,4.636e-06,5.33
coupable,20010803,31,134159,23.11,1.193e-05,4.92
coupable,20020603,23,103525,22.22,3.653e-05,4.44
coupable,20040131,17,77601,21.91,9.570e-05,4.02
coupable,20040216,22,80727,27.25,6.833e-06,5.17
coupable,20040526,21,92322,22.75,3.864e-05,4.41
coupable,20050419,18,77034,23.37,4.965e-05,4.30
coupable,20050423,22,67581,32.55,1.196e-06,5.92
coupable,20050519,52,182529,28.49,2.990e-07,6.52
coupable,20060206,26,121392,21.42,3.664e-05,4.44
coupable,20060504,19,85823,22.14,6.391e-05,4.19
coupable,20070218,7,6633,105.53,9.533e-07,6.02
coupable,20081202,17,72099,23.58,5.567e-05,4.25
coupable,20110516,21,100739,20.85,7.756e-05,4.11
coupable,20110520,35,108899,32.14,2.053e-07,6.69
coupable,20110521,21,75214,27.92,6.474e-06,5.19
coupable,20110522,6,10319,58.15,6.916e-05,4.16
coupable,20110603,27,98425,27.43,3.153e-06,5.50
coupable,20110605,10,11911,83.96,8.261e-08,7.08
coupable,20110606,31,92077,33.67,1.841e-07,6.74
coupable,20150421,13,47779,27.21,5.346e-05,4.27
relatif,19710921,15,62792,23.89,4.601e-05,4.34
relatif,19770702,14,50595,27.67,2.080e-05,4.68
relatif,19771208,21,66335,31.66,1.113e-06,5.95
relatif,19771223,15,61836,24.26,4.123e-05,4.38
relatif,19820403,18,58005,31.03,2.701e-06,5.57
relatif,19820923,15,58613,25.59,2.794e-05,4.55
relatif,19970103,24,124965,19.21,6.318e-05,4.20
relatif,20050522,10,12341,81.03,6.425e-08,7.19
relatif,20050830,26,126926,20.48,3.116e-05,4.51
d'entreprises,19760120,19,55564,34.19,4.748e-06,5.32
d'entreprises,19840306,17,61199,27.78,4.140e-05,4.38
d'entreprises,19871217,19,73447,25.87,5.034e-05,4.30
d'entreprises,19891115,18,72464,24.84,8.047e-05,4.09
d'entreprises,19930120,42,65304,64.31,9.373e-12,11.03
d'entreprises,19971029,24,74944,32.02,3.522e-06,5.45
d'entreprises,19971119,32,79819,40.09,8.599e-08,7.07
d'entreprises,19990831,36,85411,42.15,2.589e-08,7.59
d'entreprises,19991130,28,90046,31.10,2.794e-06,5.55
d'entreprises,20000410,21,49465,42.45,3.445e-07,6.46
d'entreprises,20000411,25,98205,25.46,2.665e-05,4.57
d'entreprises,20000417,14,44585,31.40,3.453e-05,4.46
d'entreprises,20000508,12,33390,35.94,2.670e-05,4.57
d'entreprises,20011203,40,91004,43.95,8.725e-09,8.06
d'entreprises,20011204,42,166499,25.23,9.030e-06,5.04
d'entreprises,20021007,20,79387,25.19,5.337e-05,4.27
disponibles,19551128,8,28505,28.07,9.745e-05,4.01
disponibles,19560414,15,37456,40.05,5.857e-08,7.23
disponibles,19560426,11,35219,31.23,6.136e-06,5.21
disponibles,19560531,9,35565,25.31,8.645e-05,4.06
disponibles,19560723,11,30234,36.38,1.968e-06,5.71
disponibles,19560927,14,40200,34.83,4.084e-07,6.39
disponibles,19650528,12,50880,23.58,2.734e-05,4.56
disponibles,20190408,23,123755,18.59,1.040e-05,4.98
disponibles,20190526,24,49937,48.06,4.883e-11,10.31
disponibles,20190527,44,87578,50.24,2.233e-14,13.65
disponibles,20200505,17,96769,17.57,5.243e-05,4.28
disponibles,20200530,14,66944,20.91,3.042e-05,4.52
allemandes,19441221,8,11525,69.41,2.781e-05,4.56
allemandes,19441229,9,11702,76.91,7.423e-06,5.13
allemandes,19450104,8,11392,70.22,2.615e-05,4.58
allemandes,19450107,8,10907,73.35,2.073e-05,4.68
allemandes,19450112,9,9926,90.67,2.699e-06,5.57
allemandes,19450123,8,6338,126.22,9.538e-07,6.02
allemandes,19450124,7,10663,65.65,8.016e-05,4.10
allemandes,19450127,10,10615,94.21,9.381e-07,6.03
allemandes,19450202,7,9639,72.62,4.998e-05,4.30
allemandes,19450208,7,10422,67.17,7.209e-05,4.14
allemandes,19450219,10,12021,83.19,2.195e-06,5.66
allemandes,19450306,7,10402,67.29,7.145e-05,4.15
allemandes,19450309,7,10586,66.13,7.751e-05,4.11
allemandes,19450310,8,10251,78.04,1.483e-05,4.83
allemandes,19450313,8,10097,79.23,1.365e-05,4.86
allemandes,19450409,8,11200,71.43,2.389e-05,4.62
allemandes,19450410,8,10161,78.73,1.413e-05,4.85
allemandes,19450413,10,9608,104.08,4.662e-07,6.33
allemandes,19450417,15,11456,130.94,1.353e-09,8.87
allemandes,19450418,11,10275,107.06,1.672e-07,6.78
allemandes,19450421,8,9810,81.55,1.166e-05,4.93
allemandes,19450423,11,11425,96.28,3.772e-07,6.42
allemandes,19450425,7,10429,67.12,7.232e-05,4.14
allemandes,19450503,14,9637,145.27,9.800e-10,9.01
allemandes,19450504,19,24225,78.43,4.511e-08,7.35
allemandes,19450505,18,9226,195.10,1.134e-12,11.95
allemandes,19450507,23,11549,199.15,1.957e-14,13.71
allemandes,19450508,10,9406,106.32,4.009e-07,6.40
allemandes,19450509,28,23041,121.52,5.988e-12,11.22
allemandes,19450510,16,11697,136.79,4.177e-10,9.38
allemandes,19450511,16,11790,135.71,4.567e-10,9.34
allemandes,19450512,10,10233,97.72,7.267e-07,6.14
allemandes,19450514,9,12223,73.63,9.638e-06,5.02
allemandes,19450607,17,25055,67.85,3.775e-07,6.42
allemandes,19450809,11,11548,95.25,4.090e-07,6.39
allemandes,19460119,10,22061,45.33,9.310e-05,4.03
allemandes,19460713,12,21838,54.95,1.264e-05,4.90
allemandes,19470411,11,20026,54.93,1.930e-05,4.71
allemandes,19491110,12,24316,49.35,2.594e-05,4.59
allemandes,19500915,9,16925,53.18,6.168e-05,4.21
allemandes,19501026,13,23511,55.29,8.249e-06,5.08
allemandes,19510115,12,27648,43.40,5.880e-05,4.23
allemandes,19510712,13,24543,52.97,1.123e-05,4.95
allemandes,19511125,9,7706,116.79,5.308e-07,6.28
allemandes,19520523,13,30589,42.50,5.005e-05,4.30
allemandes,19530909,18,32011,56.23,1.585e-06,5.80
allemandes,19540818,15,32293,46.45,1.595e-05,4.80
allemandes,19720909,20,54202,36.90,3.583e-05,4.45
allemandes,19890527,38,73160,51.94,2.245e-07,6.65
allemandes,19940825,22,68188,32.26,7.750e-05,4.11
allemandes,19971117,4,1184,337.84,1.833e-05,4.74
susceptibles,20171107,15,114734,13.07,5.659e-05,4.25
susceptibles,20220220,19,86284,22.02,8.525e-08,7.07
s'explique,19910320,10,63779,15.68,7.224e-05,4.14
s'explique,19911224,9,52718,17.07,7.995e-05,4.10
s'explique,19940707,11,70991,15.49,4.526e-05,4.34
s'explique,20060210,15,105238,14.25,1.542e-05,4.81
s'explique,20060311,16,131429,12.17,4.174e-05,4.38
s'explique,20090514,11,74200,14.82,6.105e-05,4.21
s'explique,20151126,26,159524,16.30,1.798e-07,6.75
relais,19640811,12,34340,34.94,8.373e-05,4.08
relais,19720830,15,40846,36.72,2.527e-05,4.60
relais,19721014,17,58531,29.04,9.080e-05,4.04
relais,19901112,4,1337,299.18,1.986e-05,4.70
relais,19920811,19,46134,41.18,3.863e-06,5.41
relais,19930824,13,39656,32.78,9.353e-05,4.03
relais,19940816,25,35454,70.51,2.125e-09,8.67
relais,19941229,17,38604,44.04,3.476e-06,5.46
relais,19970812,19,48678,39.03,6.210e-06,5.21
relais,19980825,15,45826,32.73,5.774e-05,4.24
relais,19990831,28,85411,32.78,8.780e-06,5.06
relais,20020812,20,45224,44.22,1.604e-06,5.79
relais,20030831,9,15258,58.99,1.417e-05,4.85
relais,20030901,24,59430,40.38,1.863e-06,5.73
relais,20040726,21,58743,35.75,9.343e-06,5.03
relais,20041213,22,70463,31.22,2.570e-05,4.59
relais,20050815,21,73566,28.55,5.918e-05,4.23
relais,20060202,46,199630,23.04,8.739e-05,4.06
relais,20060219,16,13153,121.65,1.594e-10,9.80
relais,20060801,18,53707,33.52,2.649e-05,4.58
relais,20080810,7,6473,108.14,3.323e-06,5.48
relais,20080811,21,61563,34.11,1.401e-05,4.85
relais,20080814,20,68902,29.03,5.896e-05,4.23
relais,20080817,6,8770,68.42,9.700e-05,4.01
relais,20090205,24,81799,29.34,3.435e-05,4.46
relais,20090726,20,12460,160.51,1.739e-13,12.76
relais,20090731,27,62910,42.92,6.316e-07,6.20
relais,20090802,11,11037,99.66,7.198e-08,7.14
relais,20090803,18,48938,36.78,1.258e-05,4.90
relais,20091206,7,8941,78.29,1.744e-05,4.76
relais,20100801,9,7717,116.63,1.752e-07,6.76
relais,20110306,11,13549,81.19,3.627e-07,6.44
relais,20110724,29,16688,173.78,7.796e-17,16.11
relais,20110731,21,15690,133.84,1.271e-12,11.90
relais,20111206,31,111957,27.69,3.234e-05,4.49
relais,20120730,29,87165,33.27,6.963e-06,5.16
relais,20120731,22,77877,28.25,5.728e-05,4.24
relais,20120801,21,77319,27.16,8.611e-05,4.06
relais,20120804,20,53806,37.17,7.862e-06,5.10
relais,20121125,9,19127,47.05,5.267e-05,4.28
relais,20130728,33,25071,131.63,3.197e-15,14.50
relais,20130729,19,60434,31.44,3.685e-05,4.43
relais,20130802,30,76249,39.34,1.128e-06,5.95
relais,20130804,19,25852,73.50,1.014e-08,7.99
relais,20130816,25,87275,28.65,3.804e-05,4.42
relais,20130818,13,22739,57.17,1.681e-06,5.77
relais,20140216,15,31355,47.84,3.173e-06,5.50
relais,20140219,24,87651,27.38,5.995e-05,4.22
relais,20150802,20,24360,82.10,1.758e-09,8.75
relais,20150808,11,21339,51.55,9.880e-06,5.01
relais,20150809,15,23762,63.13,2.791e-07,6.55
relais,20150829,14,30711,45.59,6.635e-06,5.18
relais,20150830,13,30874,42.11,1.712e-05,4.77
relais,20160807,17,38267,44.42,3.221e-06,5.49
relais,20160808,33,82493,40.00,6.906e-07,6.16
relais,20160813,21,51045,41.14,2.599e-06,5.59
relais,20160820,20,52107,38.38,5.926e-06,5.23
relais,20170812,20,41162,48.59,6.386e-07,6.19
relais,20180218,15,41432,36.20,2.806e-05,4.55
relais,20180220,24,87543,27.42,5.937e-05,4.23
relais,20220213,24,65063,36.89,4.510e-06,5.35
relais,20230108,18,57288,31.42,4.348e-05,4.36
relais,20230726,33,110966,29.74,1.500e-05,4.82
relais,20240110,31,94578,32.78,6.802e-06,5.17
relais,20240416,25,94318,26.51,7.099e-05,4.15
relais,20240505,29,86005,33.72,6.115e-06,5.21
relais,20240508,23,85891,26.78,7.815e-05,4.11
relais,20240509,23,79234,29.03,4.153e-05,4.38
relais,20240519,24,71537,33.55,1.083e-05,4.97
garçon,19470130,11,18919,58.14,5.586e-07,6.25
garçon,19500429,10,25724,38.87,1.912e-05,4.72
garçon,19500506,10,26991,37.05,2.597e-05,4.59
garçon,19500508,11,25376,43.35,4.987e-06,5.30
garçon,19520122,10,29955,33.38,4.964e-05,4.30
garçon,19540521,16,37225,42.98,4.379e-07,6.36
garçon,19540526,12,36548,32.83,2.149e-05,4.67
garçon,19550114,13,39394,33.00,1.375e-05,4.86
garçon,19550115,13,27623,47.06,8.218e-07,6.09
garçon,19550118,10,29681,33.69,4.692e-05,4.33
garçon,19550121,18,39288,45.82,1.031e-07,6.99
garçon,19550513,12,33216,36.13,1.087e-05,4.96
garçon,19680101,18,35990,50.01,4.001e-08,7.40
garçon,19690321,41,57513,71.29,9.802e-14,13.01
garçon,19701113,19,71640,26.52,1.498e-05,4.82
garçon,19760301,17,58210,29.20,1.028e-05,4.99
garçon,19780812,13,39076,33.27,1.294e-05,4.89
garçon,20161025,22,104585,21.04,6.524e-05,4.19
garçon,20190915,11,39194,28.07,9.136e-05,4.04
garçon,20210110,12,41536,28.89,5.153e-05,4.29
d'avance,20051009,6,11679,51.37,2.944e-05,4.53
d'avance,20060409,6,14915,40.23,8.539e-05,4.07
d'avance,20080310,27,182653,14.78,4.137e-05,4.38
d'avance,20080317,32,139393,22.96,2.186e-07,6.66
d'avance,20080427,5,5296,94.41,1.374e-05,4.86
d'avance,20080504,5,6962,71.82,3.823e-05,4.42
d'avance,20100501,7,16781,41.71,2.238e-05,4.65
d'avance,20110306,7,13549,51.66,7.447e-06,5.13
d'avance,20110327,9,25603,35.15,8.542e-06,5.07
d'avance,20110424,7,14751,47.45,1.158e-05,4.94
d'avance,20120415,11,39291,28.00,9.774e-06,5.01
d'avance,20120617,11,41333,26.61,1.392e-05,4.86
d'avance,20121209,8,18992,42.12,7.231e-06,5.14
d'avance,20130331,6,14296,41.97,7.117e-05,4.15
d'avance,20140720,8,24890,32.14,3.335e-05,4.48
d'avance,20150509,8,9232,86.66,8.835e-08,7.05
d'avance,20170619,31,135792,22.83,2.675e-07,6.57
ouvertes,19570902,9,29563,30.44,3.658e-06,5.44
ouvertes,19580916,9,35429,25.40,1.177e-05,4.93
ouvertes,20090825,11,62879,17.49,3.578e-05,4.45
ouvertes,20090827,15,86857,17.27,6.544e-06,5.18
ouvertes,20091002,14,80273,17.44,8.985e-06,5.05
ouvertes,20180202,15,108122,13.87,4.012e-05,4.40
ouvertes,20201028,13,95291,13.64,8.640e-05,4.06
l'inde,19460511,18,22156,81.24,5.697e-05,4.24
l'inde,19460520,15,9060,165.56,4.498e-07,6.35
l'inde,19470605,16,19632,81.50,7.464e-05,4.13
l'inde,19470620,17,19114,88.94,3.540e-05,4.45
l'inde,19470805,25,24157,103.49,3.632e-06,5.44
l'inde,19470818,30,22995,130.46,1.992e-07,6.70
l'inde,19470830,44,21548,204.20,7.251e-11,10.14
l'inde,19480213,17,18857,90.15,3.220e-05,4.49
l'inde,19480728,17,19566,86.89,4.161e-05,4.38
l'inde,19480915,16,19738,81.06,7.727e-05,4.11
l'inde,19480923,21,18195,115.42,2.349e-06,5.63
l'inde,19480927,22,19828,110.95,2.855e-06,5.54
l'inde,19491104,20,24967,80.11,4.921e-05,4.31
l'inde,19510119,16,16056,99.65,1.900e-05,4.72
l'inde,19510320,27,28139,95.95,5.860e-06,5.23
l'inde,19540819,25,33385,74.88,5.111e-05,4.29
l'inde,19580922,27,38687,69.79,7.494e-05,4.13
l'inde,19611220,61,45259,134.78,1.654e-08,7.78
l'inde,19621002,126,58061,217.01,2.552e-13,12.59
l'inde,19621122,27,36840,73.29,5.247e-05,4.28
l'inde,19640529,57,40609,140.36,1.085e-08,7.96
l'inde,19650907,30,37678,79.62,2.306e-05,4.64
l'inde,19650908,43,38727,111.03,4.524e-07,6.34
l'inde,19650909,37,41713,88.70,6.232e-06,5.21
l'inde,19650918,37,45835,80.72,1.457e-05,4.84
l'inde,19650920,37,40894,90.48,5.173e-06,5.29
l'inde,19650921,36,37878,95.04,3.400e-06,5.47
l'inde,19710808,19,8062,235.67,2.592e-09,8.59
l'inde,19711206,54,57012,94.72,1.740e-06,5.76
l'inde,19711207,80,53654,149.10,1.819e-09,8.74
l'inde,19711208,45,56968,78.99,1.338e-05,4.87
l'inde,19711209,48,55216,86.93,4.989e-06,5.30
l'inde,19711220,35,51106,68.49,5.996e-05,4.22
l'inde,19731217,71,66382,106.96,2.821e-07,6.55
l'inde,19800127,5,1766,283.13,4.654e-05,4.33
l'inde,19811113,77,75673,101.75,4.676e-07,6.33
l'inde,19821129,141,92347,152.68,4.059e-10,9.39
l'inde,19840331,43,63551,67.66,5.192e-05,4.28
l'inde,19841102,57,57002,100.00,8.792e-07,6.06
l'inde,19970816,41,30976,132.36,6.126e-08,7.21
l'inde,19980530,48,72213,66.47,5.353e-05,4.27
l'inde,20051030,22,12389,177.58,2.458e-08,7.61
l'inde,20060118,100,111378,89.78,1.562e-06,5.81
l'inde,20060301,139,196532,70.73,1.552e-05,4.81
l'inde,20060630,87,134492,64.69,4.332e-05,4.36
l'inde,20070322,106,93690,113.14,7.887e-08,7.10
l'inde,20080930,57,82292,69.27,3.267e-05,4.49
l'inde,20230120,70,107473,65.13,4.668e-05,4.33
l'inde,20250510,49,77680,63.08,7.897e-05,4.10
peau,19520529,13,35127,37.01,2.281e-05,4.64
peau,19570921,15,37534,39.96,6.274e-06,5.20
peau,19690703,24,61346,39.12,8.294e-07,6.08
peau,19750212,19,57526,33.03,1.112e-05,4.95
peau,19750702,23,57816,39.78,8.386e-07,6.08
peau,19770406,18,56144,32.06,1.754e-05,4.76
peau,19771019,24,75387,31.84,6.748e-06,5.17
peau,19790411,18,66438,27.09,6.657e-05,4.18
peau,19830706,17,44730,38.01,5.237e-06,5.28
peau,19831017,60,82196,73.00,1.613e-13,12.79
peau,19840806,20,62953,31.77,1.291e-05,4.89
peau,19840820,24,63767,37.64,1.253e-06,5.90
peau,19870724,18,51321,35.07,8.188e-06,5.09
peau,19940219,24,75255,31.89,6.635e-06,5.18
peau,19980312,19,71936,26.41,6.893e-05,4.16
peau,19990925,23,86881,26.47,4.004e-05,4.40
peau,19991206,12,12695,94.53,1.966e-08,7.71
peau,20000723,17,64121,26.51,9.276e-05,4.03
peau,20001016,21,28278,74.26,8.787e-10,9.06
peau,20010922,37,171992,21.51,9.000e-05,4.05
peau,20030309,15,26186,57.28,2.615e-07,6.58
peau,20030708,28,122174,22.92,8.491e-05,4.07
peau,20030927,21,83404,25.18,7.607e-05,4.12
peau,20040305,40,97946,40.84,6.062e-08,7.22
peau,20051007,46,165959,27.72,5.276e-06,5.28
peau,20060222,33,129030,25.58,2.328e-05,4.63
peau,20060301,44,196532,22.39,4.926e-05,4.31
peau,20061006,28,88681,31.57,4.465e-06,5.35
peau,20120129,17,35416,48.00,6.133e-07,6.21
peau,20131108,26,113647,22.88,9.967e-05,4.00
peau,20150717,29,92279,31.43,4.209e-06,5.38
peau,20151109,22,91676,24.00,9.850e-05,4.01
peau,20171123,31,121010,25.62,2.617e-05,4.58
peau,20190302,19,74523,25.50,9.008e-05,4.05
peau,20190419,31,114243,27.14,1.523e-05,4.82
peau,20200630,25,101454,24.64,5.927e-05,4.23
peau,20250815,29,70706,41.01,2.112e-07,6.68
peau,20250926,23,94123,24.44,7.699e-05,4.11
religieuse,19531009,15,26601,56.39,8.417e-07,6.07
religieuse,19570905,13,32188,40.39,2.369e-05,4.63
religieuse,19631121,15,43732,34.30,4.284e-05,4.37
religieuse,19640925,31,46495,66.67,1.444e-09,8.84
religieuse,19640926,21,37919,55.38,1.453e-07,6.84
religieuse,19641121,23,43354,53.05,1.439e-07,6.84
religieuse,19650726,13,31911,40.74,2.231e-05,4.65
religieuse,19650916,32,42990,74.44,2.196e-10,9.66
religieuse,19650917,28,45169,61.99,7.360e-09,8.13
religieuse,19650918,29,45835,63.27,4.542e-09,8.34
religieuse,19650920,17,40894,41.57,6.109e-06,5.21
religieuse,19650921,16,37878,42.24,6.925e-06,5.16
religieuse,19651007,19,48499,39.18,6.508e-06,5.19
religieuse,19651027,16,48574,32.94,4.607e-05,4.34
religieuse,19651122,18,47077,38.24,9.763e-06,5.01
religieuse,19660416,19,42850,44.34,2.168e-06,5.66
religieuse,19661124,16,45392,35.25,2.814e-05,4.55
religieuse,19671114,29,45367,63.92,3.941e-09,8.40
religieuse,19700112,25,45075,55.46,5.607e-08,7.25
religieuse,19701120,21,72589,28.93,5.599e-05,4.25
religieuse,19741125,16,52572,30.43,8.016e-05,4.10
religieuse,19781130,19,62826,30.24,5.181e-05,4.29
religieuse,19910104,19,64184,29.60,6.069e-05,4.22
religieuse,19911220,27,76482,35.30,5.326e-06,5.27
religieuse,20031211,24,82449,29.11,3.898e-05,4.41
religieuse,20031212,64,108506,58.98,3.196e-10,9.50
religieuse,20081020,25,82933,30.14,2.663e-05,4.57
