mot,total,jours_actifs,n_medias
verbal,36274,6317,36
détachement,25519,5937,36
marxisme,5211,2806,33
turin,67343,6605,36
cruauté,29887,6169,36
d'assumer,27097,6254,36
citée,63904,6656,36
entrant,51553,6617,36
incluant,83673,6675,36
parlons,40692,6482,36
arabie,50448,6162,36
récupéré,107859,6752,36
oh,65338,6621,36
l'invention,19305,5926,36
castro,41662,5867,36
multipliant,38840,6555,36
nôtres,27717,6251,36
symptômes,153680,6521,36
dupont,166473,6681,36
us,150100,6754,36
élargissement,20385,5639,36
solennelle,27140,5976,36
traitées,40825,6355,36
cadence,43133,6522,36
cheikh,38211,5918,36
choisissent,51088,6573,36
réagit,91657,6703,36
retournement,37069,6475,36
l'accélération,37688,6252,36
respectent,56507,6571,36
muet,30323,6372,36
pudeur,29663,6316,36
l'excès,24658,6137,36
reporté,91797,6647,36
entamer,54400,6680,36
l'arsenal,33709,6209,36
sino,20389,4858,36
oubliée,38136,6548,36
bulle,96346,6740,36
suspendus,65112,6589,36
débarquement,71015,6264,36
d'amis,80301,6662,36
mutuel,60699,6577,36
substantielle,18156,5453,36
fatalité,24649,6130,36
conjointe,51923,6403,36
onzième,37576,6425,36
furieux,35033,6525,36
colin,59470,6593,36
vulnérables,95840,6546,36
circule,68587,6643,36
déroulées,44587,6510,36
apparaissait,21879,5965,36
brun,70395,6629,36
os,55718,6591,36
podium,365164,6803,36
landes,198203,6664,36
appréciation,16811,5475,36
bagages,57090,6623,36
malin,44140,6653,36
norvégien,73714,6594,36
adam,95016,6671,36
maine,292039,6659,36
meurtriers,34295,6085,35
gard,198440,6479,36
scission,23545,5547,36
l'opérateur,158357,6713,36
brillants,26615,6341,36
protestant,16504,5490,36
déplacés,113824,6666,36
silencieuse,33584,6346,36
d'initiative,50256,6468,36
consommer,112750,6710,36
fallut,9850,4654,36
risqué,45724,6631,36
garant,32153,6271,36
contestent,26656,6025,36
d'animation,207067,6707,36
régner,19599,5923,36
l'agent,91971,6661,36
off,108956,6728,36
l'arc,113643,6638,36
pâle,25331,6307,36
dépensé,48204,6602,36
paritaire,33065,5546,36
aléas,55526,6537,36
center,80795,6694,36
irakienne,25486,4918,35
dirigées,22451,5991,36
filmé,70062,6605,36
déplace,103505,6698,36
sexuel,111608,6492,36
comptables,41119,6287,36
finlandais,54611,6435,36
velours,29832,6252,35
expressions,39845,6448,36
coucher,69878,6637,36
éloignée,33954,6396,36
censés,43355,6528,36
prends,112262,6746,36
déroulera,348018,6745,36
l'observation,35669,6374,36
frustration,79998,6687,36
cruellement,35719,6513,36
out,92395,6626,36
absente,44159,6526,36
viser,78130,6701,36
fédérales,32973,6042,36
contourner,55875,6598,36
s'établir,28383,6051,36
d'émissions,37535,6243,36
programmée,162156,6754,36
aisée,30422,6470,36
participeront,80494,6614,36
légendaire,61737,6664,36
kilo,44675,6412,36
marais,153497,6636,36
livrée,47758,6490,36
shakespeare,34446,6310,36
amertume,20411,5981,36
crs,74488,6428,36
constatée,44840,6469,36
carnets,49922,6594,36
constance,56239,6584,36
louise,127886,6690,36
suivront,63365,6627,36
favorisant,57845,6510,36
institué,10705,4771,36
pervers,27607,6199,36
rassure,87615,6719,36
ironique,21180,6156,36
transportant,49412,6499,36
coïncidence,25504,6298,36
interpellés,117938,6715,36
portable,198697,6794,36
descend,47681,6597,36
citroën,127213,6669,36
maintiennent,32714,6361,36
éclairer,30191,6252,36
litige,39146,6221,36
précoce,70408,6598,36
évoluent,84488,6704,36
bataillon,30935,6003,36
applaudi,44672,6549,36
présider,24674,5960,36
flanc,44217,6576,36
emprisonné,30957,6165,36
consacrent,20745,6014,36
boston,77459,6678,36
junte,36527,4394,36
entoure,40376,6502,36
l'anniversaire,54485,6551,36
trottoir,72767,6606,35
pots,68947,6621,36
équipée,71654,6648,36
géographiques,34575,6337,36
bnp,93786,6401,36
casques,55595,6328,36
xxie,60585,6679,36
reproches,23056,5990,36
surprend,43086,6602,36
inadmissible,32998,6184,36
pessimiste,25865,6227,36
réalistes,34797,6451,36
compositions,90057,6627,36
immédiats,20185,5823,36
concepts,29918,6223,36
cruelle,28145,6342,36
indemnité,47893,6391,35
scrutins,33048,5783,36
design,186622,6738,36
arrête,55664,6648,36
expulsés,23518,5563,36
maintenus,46544,6410,36
consentis,21193,5933,36
persuader,12440,5167,36
l'enregistrement,50165,6494,36
poule,349620,6741,36
eugène,49152,6501,36
brefs,21782,5769,36
citations,20325,5838,36
tardivement,38135,6479,36
interrompue,43847,6453,36
précipité,39138,6530,36
édité,56479,6579,36
cendres,56017,6508,36
inférieures,34635,6229,36
durables,66528,6444,36
exécutés,20142,5678,36
d'unités,31351,6064,36
brûler,49039,6560,36
reprendra,66808,6653,36
équilibré,70453,6689,36
validité,28315,6055,36
mirage,18958,5275,36
reconnues,38050,6341,36
préconisé,22527,5813,36
plaire,49933,6591,36
peuplé,34001,6404,36
incendies,135497,6498,36
passionnés,207389,6723,36
envergure,34224,6389,36
transmise,50208,6490,36
soupire,62999,6665,36
protégée,72037,6625,36
effacer,39596,6545,36
rassemblées,52021,6553,36
fn,298882,5978,36
entourée,84050,6663,36
saisies,48168,6351,36
encourageant,61000,6686,36
agglomérations,34331,6200,36
réaffirmer,26716,6106,36
sain,60814,6650,36
justifient,21467,5851,36
vosges,44013,6263,36
d'appareils,36270,6271,36
pensais,107960,6763,36
rétorque,57261,6659,36
perturbé,94947,6737,36
extra,58838,6585,36
affectées,33132,6160,36
essaient,33590,6408,36
ambitieuse,47439,6544,36
dangereusement,23102,6137,36
démunis,51726,6556,36
séparément,25139,6010,36
douzième,32426,6330,36
stationnement,230975,6645,36
lacunes,31282,6397,36
précieuses,42587,6494,36
baron,68562,6643,36
souviens,87013,6708,36
berceau,41481,6514,36
regardé,77890,6689,36
mortel,54553,6498,36
désaccords,38185,6203,36
impatience,74591,6693,36
santiago,41762,6148,36
fussent,4957,3186,36
détenues,34171,6005,36
d'observer,40458,6402,36
interpréter,50249,6600,36
admise,16738,5478,36
réchauffement,178785,6701,36
préoccuper,17579,5771,36
chères,54072,6639,36
fardeau,26430,6027,36
meurtrière,46320,6341,36
échantillon,61293,6582,36
obtiennent,37048,6378,36
visions,31106,6279,36
variées,78880,6597,36
accessoires,113105,6646,36
salariales,39377,6091,36
d'illusions,13560,5454,36
réacteurs,81502,5933,36
protestent,15740,5152,36
l'actrice,224766,6758,36
fusils,28558,5839,36
solo,133275,6719,36
courantes,42319,6373,36
londonien,44176,6532,36
l'urbanisme,83635,6577,36
loger,55215,6574,36
l'abolition,23617,5551,36
reconnaissait,35179,6483,36
descendants,40234,6381,36
télégramme,28978,5214,36
extraordinaires,44085,6540,36
christianisme,21519,5574,36
l'audition,43804,6176,36
pénitentiaire,97794,6468,36
bilans,55635,6645,36
pistolet,68128,6546,36
sam,117518,6703,36
défaites,213697,6780,36
remplit,42485,6532,36
capter,57103,6634,36
valérie,370283,6794,36
nasser,38838,5627,36
patrouille,77581,6639,36
habituelles,64159,6559,36
gagnée,34567,6548,36
chocs,59096,6611,36
évoquait,53095,6603,36
l'injustice,23710,5996,36
qu'eux,39585,6565,36
complété,64430,6598,36
chaises,78032,6635,36
leadership,64171,6659,36
heurté,47488,6595,36
voyaient,33708,6508,36
avancent,54930,6589,36
foncière,104908,6520,36
rêvé,45767,6631,36
patronale,29597,5781,34
casino,153378,6727,36
reflètent,29240,6250,36
mythes,18684,5761,36
décida,9321,4701,36
comédienne,151298,6726,35
collectivement,74570,6644,36
inondations,149535,6576,36
déplorer,65594,6605,36
reich,16766,5068,36
angoisse,26586,6149,36
coureur,129669,6745,36
imprimé,30702,6319,36
détenait,25425,6016,36
évaluée,32382,6275,36
raphaël,199452,6749,36
vigoureuse,9013,4107,36
paulo,66424,6585,36
unifié,10571,4323,36
offices,46171,6411,36
s'inquiéter,37073,6538,36
expulsé,39749,6318,36
annuler,68825,6619,36
opposent,16936,5587,36
harcèlement,201026,6466,36
accent,41108,6518,36
treizième,22720,5956,36
insurgés,48254,5875,36
incompatible,24352,5916,36
d'acteurs,62151,6594,36
boursiers,38195,6072,36
répandu,28408,6209,36
monstres,46833,6477,36
terriblement,36359,6541,36
généralisé,36870,6243,36
rassemblant,49657,6564,36
banale,27576,6348,36
apportant,64020,6628,36
préparatoire,37592,6431,36
abri,82341,6620,36
sommaire,19889,5845,36
facilite,53207,6478,36
tribu,38955,6470,36
époques,38076,6397,36
revêt,29954,6308,36
financés,65320,6601,36
offrait,35907,6613,36
arracher,42850,6603,36
ratifié,16725,4772,36
influences,47116,6422,36
retirés,41466,6436,36
brute,44019,6395,36
insuffisamment,21493,5685,36
oncle,63286,6599,36
pénétration,22311,5546,36
patronales,39969,6003,35
obsession,35921,6469,36
délibéré,77681,6480,36
préservation,112097,6644,36
délicates,27508,6332,36
régiment,65525,6335,36
tranquillité,72064,6576,36
accroché,73465,6737,36
négligé,14891,5494,36
philosophes,17479,5637,36
alliées,16033,5099,36
énergique,23413,6151,36
hanoï,9106,2620,36
jugeait,25711,6209,36
recueille,33405,6379,36
varient,36978,6367,36
d'individus,41847,6341,36
angle,70720,6596,36
alternance,85907,6631,36
simplification,46507,5980,36
d'intégrer,87867,6691,36
kim,164647,6671,36
fines,67372,6507,36
regardez,69751,6734,36
rires,151820,6738,36
contes,147519,6667,36
penche,44402,6561,36
illusoire,14263,5342,36
ue,58932,6487,36
gouverneurs,25782,5255,35
préventive,34880,6174,36
d'hôtel,46551,6533,36
aveu,27243,6282,36
s'apprêtent,39578,6528,36
frappée,57294,6604,36
députée,236148,6727,36
l'ascension,68321,6560,36
edward,38226,5992,36
redistribution,26620,6057,36
apparues,26313,6232,36
prudents,40327,6536,36
manuels,40673,6404,36
équilibrée,54136,6609,36
artificiel,35426,6215,36
flèche,115844,6665,36
d'aucuns,21393,6106,36
requiert,62926,6463,36
prophète,33662,5979,36
bouge,73522,6713,36
colonial,16880,5101,36
civiques,30847,6055,36
réclamaient,23121,5851,36
bizarre,57083,6669,36
antennes,59851,6536,36
secoué,52532,6571,36
graphique,68363,6599,36
macron,1442100,4733,36
trump,1125776,4613,36
covid,1088237,2477,35
ump,274689,5447,35
obama,320088,6735,36
poutine,351007,6616,36
facebook,697856,6686,36
twitter,1047216,6456,36
migrants,379273,6506,36
www,761663,6801,36
google,347400,6724,36
hamas,256172,5373,35
fillon,320771,6612,36
bayrou,172638,6235,36
ukraine,356087,6453,36
talibans,106384,5965,36
pandémie,435427,4052,36
barack,198376,6653,36
qaida,40653,5544,34
lr,435141,4878,36
div,24343,3428,33
merkel,165982,6283,36
mélenchon,282645,6339,36
bce,163244,6359,35
biden,244855,4440,36
kiev,221921,5879,36
valls,287146,6059,36
confinement,528366,4774,36
psg,555993,6803,36
rn,337691,6220,36
raffarin,27105,4766,35
ukrainien,212862,5897,36
djihadistes,103848,5816,35
start,249784,6539,36
villepin,38753,4851,35
internautes,226600,6774,36
brexit,199659,4026,35
ségolène,106013,6341,36
supporteurs,85407,6665,35
reuters,148954,6758,36
berlusconi,51051,4739,36
microsoft,112618,6469,36
gouvernance,145400,6721,36
aubry,131136,6669,36
blair,21326,5072,36
medef,112237,6351,36
quinquennat,145713,6487,35
qatar,174204,6667,36
saddam,13882,3925,35
vivendi,63540,5289,35
assad,114730,5605,36
sharon,16739,4460,36
kaboul,56930,5442,35
matchs,520841,6785,36
laden,28065,4166,35
angela,119531,6575,36
apple,244557,6596,36
blog,131656,6776,36
nétanyahou,31614,4346,32
fifa,135676,6185,36
ukrainiens,154845,5366,36
hezbollah,95760,5171,35
vaccin,240614,5607,36
modem,138503,6602,36
lemonde,17688,4310,36
ukrainienne,153392,5644,36
vaccination,280141,5543,36
logiciel,125770,6682,36
irakiens,24106,4730,36
coronavirus,389640,2405,35
cd,97741,6743,36
sélectionneur,197902,6734,35
co2,140999,6615,36
kahn,64683,5788,35
arte,55270,6601,36
arafat,7848,2057,35
retrouvez,386223,6784,36
kosovo,31167,4804,35
fed,134190,6352,35
frappes,171163,6494,36
laïcité,108117,6427,35
youtube,179777,6656,36
kurdes,72727,5346,36
copé,113516,5069,35
télécom,50188,6060,36
real,280904,6802,36
taïwan,75063,5894,36
gilets,260088,6014,36
dvd,86577,6728,36
drones,169055,5967,36
chevènement,11161,3463,34
erdogan,83717,5416,35
bio,355138,6737,36
charlie,167881,6626,36
logiciels,92887,6627,36
sécuritaire,74466,6541,36
lrm,17276,1841,33
chancelière,89898,5741,35
timbres,38864,6107,36
émergents,84823,6608,36
rwanda,46391,5654,36
renouvelables,140207,6678,36
vaccins,162402,5574,36
mahmoud,46266,5950,35
biodiversité,224820,6611,36
serbie,68885,6353,36
géorgie,69949,6287,36
csa,69026,6104,36
séisme,101517,6470,36
cécile,240166,6725,36
antiterroriste,64524,6027,36
montebourg,97930,5452,35
médicament,123826,6499,36
bachar,86508,5426,36
abbas,42729,5314,35
free,153803,6732,36
bonus,227151,6789,36
kadhafi,65535,4518,36
amazon,323563,6133,36
m6,134261,6711,36
dopage,57913,5809,35
xi,86106,5815,36
grippe,111418,6248,36
serbe,85267,6602,36
master,127390,6634,36
insoumise,151537,4026,36
chiite,42995,5606,35
éd,43765,6517,35
universal,27591,5911,36
téléphonie,64429,6616,36
steve,133105,6785,36
lfi,172744,3444,36
manchester,218645,6800,36
m2,349613,6755,36
is,115247,6626,36
stress,196134,6764,36
silvio,35206,4821,36
pyongyang,66326,4415,34
omar,68031,6525,36
afghans,43077,5557,36
psa,108455,5837,36
fbi,64162,6018,36
all,177787,6795,36
blanchiment,72128,6198,36
one,155311,6734,36
cdu,37676,4769,34
spd,34757,4420,35
xv,206780,6690,36
ayrault,103696,5113,36
lagardère,52369,5616,36
airbus,132281,6523,36
yémen,70352,5730,36
djihadiste,53531,5279,35
températures,335646,6588,36
paribas,83779,6301,35
hue,12294,4326,36
schröder,9591,3114,34
besancenot,13054,2681,35
rdc,35993,4775,35
taubira,60584,4018,35
laguiller,2883,908,34
lo,42728,6155,36
instagram,370360,5185,35
fc,530251,6802,36
bosnie,37245,5590,35
hidalgo,140105,5917,36
shanghaï,22056,5261,36
cio,62794,5074,36
marion,214292,6754,36
basket,376093,6767,36
médailles,182422,6691,36
lula,46810,4330,36
tgv,137057,6687,36
cohen,77607,6592,36
sarah,177057,6715,36
fabrice,214471,6777,36
cannabis,177524,6581,36
burkina,63321,6281,36
cameron,82682,6283,36
yannick,250649,6754,36
discriminations,62084,6379,36
deutsche,48371,5928,36
fabien,243922,6762,36
conseillère,262431,6723,36
tech,160455,6632,36
sony,68675,6440,36
afghan,37960,5570,35
delanoë,37149,5268,35
garros,142726,6561,36
virginie,170519,6743,36
viktor,53748,5812,36
villiers,49606,6335,36
gérald,181809,6432,36
darmanin,155003,4223,36
citoyenne,167619,6600,36
cac,132296,6676,36
sexuels,88355,6471,36
it,85561,6573,36
chiites,30951,4838,34
contamination,99174,6150,36
viols,104246,6296,36
mamère,9325,2456,35
urgences,187338,6670,36
agnès,160009,6677,36
bolloré,72327,5835,36
hamon,142585,6630,36
ogm,30962,4947,36
g20,68525,5235,36
lagarde,114602,6722,35
homosexuels,47939,5908,35
williams,134096,6777,36
hillary,60544,5431,36
coréenne,71529,6284,36
notation,64120,6342,36
pécresse,115920,6166,36
bouygues,101552,6520,36
benyamin,42721,4818,35
sylvain,210184,6773,36
gbagbo,29666,1880,32
mike,115721,6762,36
chris,121254,6773,36
gay,73248,6530,36
professeure,115612,5954,36
serbes,26721,4596,36
soignants,155648,6086,36
powell,26921,4369,36
julie,213742,6711,36
alexis,193627,6680,36
kurde,43377,5044,36
rap,99616,6576,36
disney,120756,6518,36
stephen,66457,6612,36
grossesse,112739,6541,36
diesel,103956,6548,36
org,126793,6758,36
albums,97652,6698,36
cofondateur,78705,6515,36
smartphone,233193,6219,36
zelensky,114523,2281,34
yasser,7585,2572,36
faso,54104,6214,36
tripoli,43312,4274,36
environnementale,115596,6635,36
pesticides,95603,6358,36
sydney,55811,6434,36
balladur,25523,4737,36
sexualité,56980,6340,35
jonathan,152447,6725,36
mo,20154,5359,36
mortalité,88433,6410,36
bd,155634,6727,36
plateforme,454186,6617,36
céline,241219,6735,36
bonjour,84095,6646,36
borloo,46218,4456,36
fossiles,71098,6166,36
voynet,6300,1825,34
chercheuse,52803,6130,36
réalisatrice,82787,6526,36
laure,170516,6736,36
analyste,83610,6619,36
jinping,61246,4898,35
fichiers,53521,6422,36
buffet,83961,6651,36
harry,184849,6640,36
zemmour,111473,4461,36
locataire,129267,6676,36
hop,139748,6702,36
netflix,153711,5157,35
créanciers,66795,5963,36
pirates,66386,6581,36
doses,115346,5876,36
chavez,25532,3795,35
fox,63733,6464,36
sénégalais,50076,6435,36
alternatives,93820,6643,36
barnier,83244,4990,36
anna,95621,6709,36
bouclier,70722,6594,36
profils,118777,6582,36
djihad,26181,4745,35
khan,47011,5777,36
morgan,111081,6750,36
ed,45802,6497,36
emirats,45061,6011,36
blues,147930,6769,36
thématiques,127405,6686,36
incontournable,182779,6763,36
love,95072,6694,36
volkswagen,94240,6384,36
particules,79184,6249,36
chorégraphe,55648,6467,34
actrice,106234,6706,36
tchétchénie,12743,3433,35
open,158017,6706,36
elysées,55553,6239,36
info,163305,6772,36
bettencourt,59950,3491,34
féministe,64121,6133,35
avocate,116956,6645,36
istanbul,54999,6245,36
environnementales,94464,6608,36
mnr,2559,774,34
marco,101268,6686,36
portables,78584,6748,36
karim,108717,6709,36
milosevic,3496,1477,33
cyclisme,146106,6674,36
rebond,122089,6746,36
brice,102765,6729,36
scott,79508,6616,36
véronique,198734,6735,36
seniors,474877,6735,36
eelv,110730,5491,35
migratoire,71474,5537,36
substances,68913,6323,36
afro,55476,6368,36
bfm,126464,6407,35
éleveurs,138876,6582,36
madelin,5880,2450,34
validé,184701,6732,36
yann,224078,6755,36
live,203261,6772,36
contacté,180552,6747,36
lvmh,59602,5962,36
pedro,76615,6444,36
géopolitique,60529,6211,36
indépendantistes,40771,5005,35
distributeur,95954,6673,36
déléguée,181412,6662,36
charlotte,196629,6734,36
pharmaceutique,56347,6295,36
islam,36952,5706,35
cpe,17503,4592,35
roquettes,53207,5802,36
socle,72475,6589,36
nissan,92453,6060,36
cédric,229670,6746,36
you,99878,6658,36
adjointe,426948,6760,36
kevin,172382,6776,36
tee,77242,6698,36
may,109567,5940,36
boursière,45025,6196,35
ariel,13736,4018,36
saga,101272,6698,36
croatie,75499,6379,36
mégret,4090,1869,34
institute,42308,6278,36
guardian,56141,6343,36
america,66310,6530,36
lcr,8312,2184,34
birmanie,41181,5227,36
smartphones,119315,6302,36
sergueï,51520,5662,36
tueur,70155,6487,36
courriel,120610,6746,36
crimée,64644,4718,36
réacteur,54728,5823,36
joël,202388,6740,36
populiste,36266,5959,36
musk,106332,4161,35
fatah,12836,3057,34
décroché,164972,6798,36
echos,115141,6465,36
baril,67125,6132,36
watch,64559,6195,36
robot,126678,6378,36
sahel,45087,5440,36
prg,31083,4367,36
sms,107610,6690,36
pasqua,11677,3186,34
libyen,45971,4738,36
cnn,65425,6383,36
etre,36143,6504,35
ferry,75200,6598,36
lambert,109235,6664,36
enseignes,129662,6699,36
palestiniennes,20269,4465,36
shoah,34313,5580,34
ecologie,46427,5553,35
missile,69181,5994,36
life,57252,6537,36
cyril,211220,6725,36
implication,112739,6730,36
ban,47775,6468,36
ukrainiennes,77068,3958,36
saoudien,51606,5750,36
partenariats,102766,6667,36
controversé,60045,6593,36
doha,51841,5848,36
séparatistes,51118,5037,35
deschamps,142535,6519,36
fichier,64108,6474,36
